Date,P/E,P/B,Div Yield
09-Jan-03,14.88,2.4,2.39
08-Jan-03,14.77,2.38,2.41
07-Jan-03,14.67,2.37,2.42
06-Jan-03,14.71,2.37,2.42
03-Jan-03,14.78,2.38,2.4
02-Jan-03,14.82,2.39,2.4
01-Jan-03,14.92,2.41,2.38
31-Dec-02,14.83,2.39,2.4
30-Dec-02,14.81,2.39,2.4
27-Dec-02,14.9,2.4,2.39
26-Dec-02,14.85,2.39,2.39
24-Dec-02,14.72,2.37,2.41
23-Dec-02,14.59,2.35,2.43
20-Dec-02,14.64,2.36,2.43
19-Dec-02,14.59,2.35,2.43
18-Dec-02,14.62,2.36,2.43
17-Dec-02,14.56,2.35,2.44
16-Dec-02,14.63,2.36,2.43
13-Dec-02,14.73,2.38,2.41
12-Dec-02,14.61,2.36,2.43
11-Dec-02,14.51,2.34,2.45
10-Dec-02,14.43,2.33,2.46
09-Dec-02,14.36,2.32,2.47
06-Dec-02,14.51,2.34,2.45
05-Dec-02,14.19,2.29,2.5
04-Dec-02,14.06,2.27,2.53
03-Dec-02,14.31,2.31,2.48
02-Dec-02,14.48,2.34,2.45
29-Nov-02,14.24,2.3,2.49
28-Nov-02,14.24,2.3,2.5
27-Nov-02,13.98,2.26,2.54
26-Nov-02,14.05,2.27,2.53
25-Nov-02,13.92,2.24,2.55
22-Nov-02,13.84,2.23,2.57
21-Nov-02,15.34,2.57,2.08
20-Nov-02,15.23,2.55,2.1
18-Nov-02,15.16,2.54,2.11
15-Nov-02,15.06,2.53,2.12
14-Nov-02,14.78,2.48,2.16
13-Nov-02,14.64,2.46,2.18
12-Nov-02,14.6,2.45,2.19
11-Nov-02,14.51,2.43,2.2
08-Nov-02,14.55,2.44,2.2
07-Nov-02,14.61,2.45,2.19
05-Nov-02,14.63,2.45,2.19
04-Nov-02,14.63,2.45,2.19
01-Nov-02,14.47,2.43,2.21
31-Oct-02,14.47,2.43,2.21
30-Oct-02,14.26,2.39,2.24
29-Oct-02,14.25,2.39,2.24
28-Oct-02,14.03,2.35,2.28
25-Oct-02,13.83,2.32,2.31
24-Oct-02,14.05,2.36,2.28
23-Oct-02,14.2,2.38,2.25
22-Oct-02,14.28,2.39,2.24
21-Oct-02,14.35,2.41,2.23
18-Oct-02,14.41,2.42,2.22
17-Oct-02,14.44,2.42,2.21
16-Oct-02,14.44,2.42,2.21
14-Oct-02,14.42,2.42,2.22
11-Oct-02,14.4,2.42,2.22
10-Oct-02,14.22,2.38,2.25
09-Oct-02,14.21,2.38,2.25
08-Oct-02,14.3,2.4,2.24
07-Oct-02,14.21,2.38,2.25
04-Oct-02,14.11,2.37,2.27
03-Oct-02,14.11,2.37,2.27
01-Oct-02,14.21,2.38,2.25
30-Sep-02,14.33,2.4,2.23
27-Sep-02,14.53,2.44,2.2
26-Sep-02,14.43,2.42,2.22
25-Sep-02,14.43,2.42,2.22
24-Sep-02,14.38,2.41,2.22
23-Sep-02,14.44,2.42,2.21
20-Sep-02,14.43,2.42,2.22
19-Sep-02,14.52,2.44,2.2
18-Sep-02,14.63,2.45,2.18
17-Sep-02,14.8,2.48,2.16
16-Sep-02,14.67,2.46,2.18
13-Sep-02,14.76,2.48,2.17
12-Sep-02,14.9,2.5,2.15
11-Sep-02,14.86,3.02,1.84
09-Sep-02,14.86,3.02,1.84
06-Sep-02,14.81,3.01,1.96
05-Sep-02,15.01,3.05,1.97
04-Sep-02,14.98,3.05,1.94
03-Sep-02,14.9,3.03,1.97
02-Sep-02,15.08,3.07,1.95
30-Aug-02,15.04,3.06,1.95
29-Aug-02,14.69,2.99,2.02
28-Aug-02,14.67,2.98,2.01
27-Aug-02,14.7,2.99,2.01
26-Aug-02,14.86,3.02,1.98
23-Aug-02,14.81,3.01,2.02
22-Aug-02,14.66,2.98,2.04
21-Aug-02,14.71,2.98,2.14
20-Aug-02,14.71,2.99,2.14
19-Aug-02,14.58,2.96,2.16
16-Aug-02,14.57,2.96,2.16
14-Aug-02,14.43,2.93,2.16
13-Aug-02,14.52,2.95,2.12
12-Aug-02,14.43,2.93,2.13
09-Aug-02,14.31,2.9,2.15
08-Aug-02,14.19,2.88,2.17
07-Aug-02,14.41,2.42,2.22
06-Aug-02,14.38,2.41,2.22
05-Aug-02,14.33,2.4,2.23
02-Aug-02,14.2,2.38,2.25
01-Aug-02,14.24,2.39,2.25
31-Jul-02,14.26,2.39,2.24
30-Jul-02,14.29,2.4,2.24
29-Jul-02,14.45,2.42,2.21
26-Jul-02,14.48,2.43,2.21
25-Jul-02,14.9,2.5,2.15
24-Jul-02,14.93,2.5,2.14
23-Jul-02,15.2,2.55,2.1
22-Jul-02,15.05,2.52,2.12
19-Jul-02,15.41,2.58,2.08
18-Jul-02,15.49,2.6,2.06
17-Jul-02,15.36,2.58,2.08
16-Jul-02,15.41,2.58,2.08
15-Jul-02,15.59,2.61,2.05
12-Jul-02,15.74,2.64,2.03
11-Jul-02,15.71,2.64,2.03
10-Jul-02,15.94,2.67,2.01
09-Jul-02,16.07,2.69,1.99
08-Jul-02,16.09,2.7,1.99
05-Jul-02,15.97,2.68,2
04-Jul-02,15.92,2.67,2.01
03-Jul-02,15.91,2.67,2.01
02-Jul-02,15.88,2.66,2.01
01-Jul-02,15.9,2.67,2.01
28-Jun-02,15.73,3.2,1.34
27-Jun-02,15.56,3.18,1.35
26-Jun-02,15.48,3.17,1.35
25-Jun-02,15.64,3.2,1.32
24-Jun-02,15.74,3.22,1.32
21-Jun-02,15.75,3.22,1.31
20-Jun-02,15.86,3.24,1.36
19-Jun-02,16.4,3.24,1.35
18-Jun-02,16.58,3.28,1.33
17-Jun-02,16.8,3.32,1.31
14-Jun-02,16.74,3.3,1.31
13-Jun-02,16.72,3.27,1.4
12-Jun-02,16.87,3.3,1.39
11-Jun-02,16.93,3.31,1.35
10-Jun-02,16.51,3.23,1.35
07-Jun-02,16.18,3.16,1.38
06-Jun-02,16.42,3.21,1.36
05-Jun-02,16.78,3.19,1.36
04-Jun-02,16.48,3.13,1.38
03-Jun-02,16.39,3.11,1.39
31-May-02,16.19,3.07,1.39
30-May-02,16.72,2.81,1.48
29-May-02,16.54,2.72,1.44
28-May-02,16.49,2.71,1.41
27-May-02,16.88,2.78,1.33
24-May-02,16.95,2.79,1.32
23-May-02,16.31,2.68,1.5
22-May-02,16.6,2.73,1.47
21-May-02,16.82,2.7,1.47
20-May-02,17.23,2.76,1.41
17-May-02,17.49,2.81,1.39
16-May-02,17.63,2.78,1.39
15-May-02,17.87,2.82,1.37
14-May-02,17.99,2.84,1.36
13-May-02,18.16,2.86,1.36
10-May-02,18.36,2.85,1.36
09-May-02,18.54,2.88,1.37
08-May-02,18.38,2.86,1.38
07-May-02,18.26,2.84,1.39
06-May-02,18.1,2.81,1.38
03-May-02,18.04,2.8,1.38
02-May-02,18.08,2.93,1.41
30-Apr-02,17.86,2.83,1.42
29-Apr-02,17.69,2.8,1.44
26-Apr-02,17.9,2.83,1.41
25-Apr-02,17.85,2.82,1.42
24-Apr-02,18.16,2.86,1.4
23-Apr-02,18.05,2.88,1.41
22-Apr-02,18.02,2.87,1.41
19-Apr-02,18.02,2.86,1.42
18-Apr-02,18.49,2.94,1.38
17-Apr-02,17.8,2.88,1.38
16-Apr-02,17.7,2.86,1.39
15-Apr-02,17.94,2.9,1.37
12-Apr-02,18.14,2.93,1.36
11-Apr-02,18.09,2.93,1.36
10-Apr-02,18.01,2.91,1.37
09-Apr-02,17.78,2.88,1.39
08-Apr-02,17.91,2.9,1.38
05-Apr-02,18.3,2.94,1.21
04-Apr-02,18.36,2.95,1.33
03-Apr-02,18,2.89,1.35
02-Apr-02,18.22,2.93,1.33
01-Apr-02,18.25,2.93,1.33
28-Mar-02,18.1,2.91,1.34
27-Mar-02,18,2.89,1.35
26-Mar-02,17.99,2.89,1.35
22-Mar-02,18.24,2.93,1.33
21-Mar-02,18.33,2.95,1.32
20-Mar-02,18.51,2.98,1.31
19-Mar-02,18.46,2.97,1.31
18-Mar-02,18.73,3.01,1.29
15-Mar-02,18.74,3.01,1.29
14-Mar-02,18.58,2.99,1.31
13-Mar-02,18.54,2.98,1.31
12-Mar-02,18.43,2.96,1.32
11-Mar-02,18.71,3.01,1.3
08-Mar-02,19.03,3.06,1.27
07-Mar-02,19.11,3.07,1.27
06-Mar-02,18.79,3.02,1.29
05-Mar-02,18.99,3.03,1.28
04-Mar-02,18.97,3.03,1.29
01-Mar-02,18.96,3.04,1.29
28-Feb-02,18.38,2.94,1.33
27-Feb-02,19.14,3.07,1.27
26-Feb-02,19.14,3.07,1.27
25-Feb-02,18.76,3,1.3
22-Feb-02,18.72,3,1.29
21-Feb-02,18.5,2.96,1.3
20-Feb-02,18.44,2.95,1.31
19-Feb-02,18.66,2.99,1.29
18-Feb-02,18.88,3.02,1.28
15-Feb-02,18.68,2.99,1.29
14-Feb-02,18.52,2.96,1.3
13-Feb-02,18.28,2.93,1.32
12-Feb-02,18.19,2.91,1.33
11-Feb-02,18.22,2.92,1.33
08-Feb-02,18.09,2.9,1.33
07-Feb-02,17.88,2.86,1.35
06-Feb-02,17.92,2.87,1.35
05-Feb-02,17.3,2.77,1.27
04-Feb-02,17.34,2.78,1.26
01-Feb-02,17.42,2.79,1.26
31-Jan-02,16.99,2.79,1.26
30-Jan-02,16.87,2.77,1.26
29-Jan-02,16.93,2.75,1.27
28-Jan-02,16.93,2.76,1.27
25-Jan-02,17.06,2.76,1.27
24-Jan-02,17.19,2.79,1.26
23-Jan-02,17.26,2.81,1.26
22-Jan-02,17.31,2.83,1.25
21-Jan-02,17.29,2.83,1.25
18-Jan-02,17.32,2.83,1.25
17-Jan-02,17.57,2.78,1.25
16-Jan-02,15.56,2.82,1.23
15-Jan-02,15.61,2.46,1.43
14-Jan-02,16.08,2.47,1.43
11-Jan-02,15.78,2.5,1.41
10-Jan-02,15.91,2.46,1.44
09-Jan-02,15.98,2.48,1.42
08-Jan-02,16.09,2.49,1.41
07-Jan-02,15.94,2.5,1.4
04-Jan-02,15.89,2.48,1.41
03-Jan-02,15.54,2.47,1.42
02-Jan-02,15.37,2.42,1.46
01-Jan-02,15.29,2.39,1.47
31-Dec-01,15.35,2.38,1.48
28-Dec-01,14.98,2.39,1.48
27-Dec-01,14.78,2.33,1.51
26-Dec-01,14.99,2.3,1.53
24-Dec-01,15.19,2.33,1.51
21-Dec-01,15.23,2.37,1.49
20-Dec-01,15.39,2.37,1.49
19-Dec-01,15.37,2.4,1.47
18-Dec-01,15.68,2.39,1.47
14-Dec-01,15.76,2.44,1.44
13-Dec-01,15.92,2.45,1.44
12-Dec-01,16.05,2.48,1.43
11-Dec-01,16.09,2.5,1.42
10-Dec-01,16.16,2.5,1.41
07-Dec-01,16.12,2.52,1.41
06-Dec-01,16.09,2.51,1.41
05-Dec-01,16.01,2.51,1.41
04-Dec-01,15.62,2.49,1.42
03-Dec-01,15.44,2.43,1.46
29-Nov-01,15.46,2.4,1.47
28-Nov-01,15.52,2.41,1.47
27-Nov-01,15.59,2.42,1.46
26-Nov-01,15.66,2.43,1.46
23-Nov-01,15.35,2.44,1.45
22-Nov-01,15.4,2.39,1.48
21-Nov-01,15.31,2.4,1.48
20-Nov-01,15.22,2.38,1.49
19-Nov-01,15.48,2.37,1.5
15-Nov-01,15.01,2.41,1.47
14-Nov-01,14.72,2.34,1.52
13-Nov-01,14.57,2.29,1.55
12-Nov-01,14.65,2.27,1.56
09-Nov-01,14.55,2.28,1.56
08-Nov-01,14.16,2.27,1.55
07-Nov-01,14.01,2.25,1.56
06-Nov-01,14.22,2.26,1.56
05-Nov-01,14.06,2.24,1.57
02-Nov-01,14.16,2.25,1.56
01-Nov-01,14.11,2.24,1.57
31-Oct-01,13.79,2.19,1.61
30-Oct-01,13.99,2.17,1.62
29-Oct-01,14.18,2.2,1.59
25-Oct-01,14.26,2.22,1.59
24-Oct-01,14.38,2.23,1.54
23-Oct-01,14.4,2.24,1.54
22-Oct-01,14.15,2.2,1.56
19-Oct-01,14.16,2.2,1.54
18-Oct-01,13.99,2.19,1.55
17-Oct-01,14.2,2.22,1.53
16-Oct-01,13.98,2.19,1.55
15-Oct-01,13.87,2.17,1.57
12-Oct-01,13.83,2.16,1.57
11-Oct-01,13.75,2.15,1.58
10-Oct-01,13.54,2.12,1.6
09-Oct-01,13.14,2.06,1.65
08-Oct-01,12.98,2.03,1.67
05-Oct-01,13.17,2.06,1.64
04-Oct-01,13.13,2.05,1.64
03-Oct-01,12.95,2.03,1.67
01-Oct-01,13.1,2.05,1.65
28-Sep-01,13.16,2.06,1.64
27-Sep-01,12.81,2.01,1.68
26-Sep-01,12.58,1.97,1.72
25-Sep-01,12.4,1.94,1.74
24-Sep-01,12.51,1.96,1.72
21-Sep-01,12.3,1.92,1.75
20-Sep-01,12.94,2.03,1.67
19-Sep-01,13.13,2.06,1.65
18-Sep-01,12.96,2.03,1.66
17-Sep-01,12.56,1.97,1.71
14-Sep-01,13.24,2.07,1.62
13-Sep-01,13.99,2.19,1.54
12-Sep-01,14.14,2.21,1.52
11-Sep-01,14.67,2.3,1.47
10-Sep-01,14.81,2.32,1.45
07-Sep-01,14.84,2.32,1.45
06-Sep-01,14.85,2.32,1.54
05-Sep-01,14.98,2.34,1.42
04-Sep-01,15.02,2.35,1.38
03-Sep-01,15.02,2.35,1.38
31-Aug-01,15.1,2.36,1.35
30-Aug-01,15.25,2.39,1.37
29-Aug-01,15.3,2.39,1.37
28-Aug-01,15.35,2.4,1.34
27-Aug-01,15.37,2.41,1.33
24-Aug-01,15.28,2.39,1.34
23-Aug-01,15.32,2.4,1.32
21-Aug-01,15.28,2.39,1.32
20-Aug-01,15.21,2.38,1.2
17-Aug-01,15.28,2.39,1.19
16-Aug-01,15.42,2.42,1.19
14-Aug-01,15.37,2.41,1.19
13-Aug-01,15.19,2.38,1.21
10-Aug-01,15.31,2.4,1.2
09-Aug-01,15.12,2.37,1.23
08-Aug-01,15.08,2.36,1.23
07-Aug-01,15.14,2.37,1.23
06-Aug-01,15.18,2.38,1.21
03-Aug-01,15.18,2.38,1.19
02-Aug-01,15.05,2.36,1.2
01-Aug-01,15.01,2.35,1.18
31-Jul-01,15.15,2.37,1.17
30-Jul-01,15.04,2.35,1.18
27-Jul-01,14.9,2.33,1.15
26-Jul-01,14.93,2.33,1.19
25-Jul-01,15.13,2.36,1.18
24-Jul-01,15.25,2.38,1.17
23-Jul-01,15.23,2.38,1.17
20-Jul-01,15.33,2.39,1.16
19-Jul-01,15.44,2.41,1.13
18-Jul-01,15.53,2.42,1.13
17-Jul-01,15.69,2.45,1.12
16-Jul-01,15.72,2.45,1.11
13-Jul-01,15.79,2.46,1.11
12-Jul-01,15.72,2.45,1.11
11-Jul-01,15.41,2.4,1.14
10-Jul-01,15.25,2.38,1.15
09-Jul-01,15.07,2.35,1.16
06-Jul-01,15.15,2.36,1.12
05-Jul-01,15.21,2.37,1.08
04-Jul-01,15.19,2.37,1.08
03-Jul-01,15.21,2.37,1.05
02-Jul-01,15.65,2.44,1.02
29-Jun-01,15.76,2.46,0.89
28-Jun-01,15.56,2.43,0.97
27-Jun-01,15.59,2.43,0.97
26-Jun-01,15.61,2.44,0.97
25-Jun-01,15.19,2.37,0.99
22-Jun-01,15.48,2.42,0.97
21-Jun-01,15.59,2.43,0.97
20-Jun-01,15.62,2.44,0.97
19-Jun-01,15.35,2.79,0.91
18-Jun-01,15.07,2.75,0.92
15-Jun-01,15.19,2.81,0.92
14-Jun-01,15.54,2.88,0.92
13-Jun-01,15.3,2.9,0.91
12-Jun-01,15.27,2.9,0.81
11-Jun-01,15.32,2.91,0.81
08-Jun-01,15.26,2.89,0.81
07-Jun-01,15.07,2.86,0.85
06-Jun-01,15.12,2.87,0.85
05-Jun-01,15.08,2.86,0.85
04-Jun-01,15.25,2.89,0.84
01-Jun-01,15.47,2.95,0.82
31-May-01,15.8,3.04,0.81
30-May-01,15.98,3.08,0.8
29-May-01,16.47,3.28,0.72
28-May-01,16.4,3.27,0.72
25-May-01,16.15,3.22,0.73
24-May-01,16.13,3.24,0.73
23-May-01,16.11,3.25,0.73
22-May-01,15.96,3.22,0.6
21-May-01,15.98,3.23,0.6
18-May-01,15.92,3.24,0.6
17-May-01,15.95,3.25,0.6
16-May-01,15.63,3.18,0.61
15-May-01,15.55,3.16,0.61
14-May-01,15.49,3.15,0.61
11-May-01,15.49,3.15,0.61
10-May-01,15.55,3.16,0.61
09-May-01,15.6,3.17,0.61
08-May-01,15.6,3.17,0.59
07-May-01,15.46,3.15,0.59
04-May-01,15.4,3.13,0.6
03-May-01,15.01,3.19,0.63
02-May-01,14.63,3.23,0.62
30-Apr-01,14.57,3.21,0.6
27-Apr-01,14.44,3.15,0.61
26-Apr-01,16.38,3.66,0.64
25-Apr-01,16.61,3.72,0.63
24-Apr-01,16.48,3.69,0.62
23-Apr-01,16.53,3.71,0.62
20-Apr-01,16.45,3.69,0.62
19-Apr-01,16.45,3.69,0.69
18-Apr-01,15.86,3.56,0.72
17-Apr-01,15.34,3.44,0.74
16-Apr-01,15.02,3.37,0.76
12-Apr-01,14.73,3.3,0.94
11-Apr-01,15.41,3.45,0.9
10-Apr-01,15.94,3.56,0.87
09-Apr-01,16.94,3.69,0.85
06-Apr-01,17.11,3.73,0.84
04-Apr-01,17.07,3.72,1.29
03-Apr-01,17.22,3.75,1.13
02-Apr-01,17.05,3.72,1.14
30-Mar-01,17.21,3.75,1.13
29-Mar-01,17.91,3.9,1.09
28-Mar-01,18.07,3.94,1.08
27-Mar-01,17.65,3.84,1.1
26-Mar-01,17.41,3.79,1.12
23-Mar-01,17.41,3.79,1.12
22-Mar-01,17.8,3.87,1.14
21-Mar-01,18.1,3.94,1.12
20-Mar-01,17.55,3.82,1.16
19-Mar-01,17.79,3.87,1.14
16-Mar-01,17.89,3.89,1.14
15-Mar-01,18.25,3.97,1.11
14-Mar-01,17.9,3.89,1.13
13-Mar-01,16.86,3.67,1.2
12-Mar-01,17.96,3.91,1.13
09-Mar-01,18.81,4.09,1.08
08-Mar-01,19.38,4.21,1.17
07-Mar-01,19.35,4.21,1.17
05-Mar-01,19.04,4.14,1.19
02-Mar-01,19.57,4.26,1.16
01-Mar-01,20.34,4.42,1.11
28-Feb-01,20.24,4.4,1.12
27-Feb-01,19.41,4.22,1.17
26-Feb-01,19.66,4.28,1.15
23-Feb-01,19.78,4.3,1.15
22-Feb-01,20.3,4.41,1.12
21-Feb-01,20.52,4.46,1.1
20-Feb-01,20.73,4.51,1.09
19-Feb-01,20.76,4.51,1.09
16-Feb-01,20.71,4.5,1.09
15-Feb-01,21.24,4.61,1.07
14-Feb-01,20.89,4.54,1.09
13-Feb-01,22.55,4.68,1.09
12-Feb-01,22.73,4.71,1.08
09-Feb-01,22.78,4.73,1.12
08-Feb-01,22.62,4.69,1.13
07-Feb-01,22.22,4.61,1.15
06-Feb-01,22.47,4.66,1.13
05-Feb-01,22.4,4.65,1.14
02-Feb-01,22.34,4.64,1.14
01-Feb-01,22.02,4.57,1.16
31-Jan-01,22.22,4.61,1.15
30-Jan-01,22.35,4.64,1.14
29-Jan-01,21.74,4.51,1.17
25-Jan-01,22.2,4.61,1.15
24-Jan-01,22.13,4.59,1.15
23-Jan-01,21.96,4.56,1.16
22-Jan-01,21.84,4.53,1.17
19-Jan-01,21.53,4.47,1.18
18-Jan-01,21.16,4.39,1.2
17-Jan-01,21.03,4.36,1.21
16-Jan-01,20.95,4.35,1.21
15-Jan-01,20.85,4.33,1.22
12-Jan-01,19.55,4.21,1.22
11-Jan-01,19.46,4.19,1.23
10-Jan-01,19.56,4.22,1.22
09-Jan-01,19.93,4.3,1.2
08-Jan-01,19.9,4.29,1.2
05-Jan-01,20.17,4.35,1.18
04-Jan-01,19.87,4.28,1.2
03-Jan-01,19.62,4.23,1.22
02-Jan-01,19.33,4.16,1.23
01-Jan-01,19.06,4.11,1.25
29-Dec-00,19.2,4.14,1.24
28-Dec-00,18.98,4.09,1.25
27-Dec-00,18.67,4.02,1.27
26-Dec-00,18.42,3.97,1.29
22-Dec-00,18.87,4.07,1.26
21-Dec-00,19.41,4.18,1.23
20-Dec-00,19.68,4.24,1.21
19-Dec-00,19.88,4.28,1.2
18-Dec-00,19.98,4.31,1.19
15-Dec-00,19.91,4.29,1.21
14-Dec-00,20.47,4.41,1.18
13-Dec-00,20.54,4.43,1.17
12-Dec-00,20.21,4.36,1.19
11-Dec-00,20.19,4.35,1.19
08-Dec-00,19.91,4.29,1.21
07-Dec-00,19.74,4.25,1.22
06-Dec-00,19.68,4.24,1.22
05-Dec-00,19.47,4.2,1.23
04-Dec-00,19.34,4.17,1.24
01-Dec-00,19.34,4.17,1.24
30-Nov-00,19.22,4.14,1.25
29-Nov-00,19.17,4.13,1.25
28-Nov-00,19.26,4.15,1.25
27-Nov-00,18.96,4.08,1.27
24-Nov-00,18.54,3.99,1.3
23-Nov-00,18.4,3.96,1.31
22-Nov-00,18.49,3.98,1.3
21-Nov-00,18.68,4.03,1.28
20-Nov-00,18.72,4.03,1.28
17-Nov-00,18.7,4.03,1.28
16-Nov-00,18.66,4.02,1.29
15-Nov-00,18.87,4.07,1.27
14-Nov-00,18.8,4.05,1.27
13-Nov-00,18.28,3.94,1.31
10-Nov-00,18.75,4.04,1.28
09-Nov-00,19.21,4.14,1.25
08-Nov-00,19.17,4.13,1.25
07-Nov-00,18.85,4.06,1.27
06-Nov-00,18.76,4.04,1.27
03-Nov-00,18.78,4.04,1.29
02-Nov-00,18.52,3.99,1.31
01-Nov-00,18.16,3.91,1.34
31-Oct-00,17.74,3.82,1.37
30-Oct-00,17.65,3.8,1.37
27-Oct-00,17.83,3.84,1.36
26-Oct-00,17.94,3.86,1.36
25-Oct-00,17.9,3.86,1.36
24-Oct-00,17.43,3.75,1.39
23-Oct-00,17.3,3.73,1.4
20-Oct-00,17.72,3.82,1.37
19-Oct-00,17.64,3.8,1.37
18-Oct-00,17.18,3.7,1.41
17-Oct-00,17.51,3.77,1.38
16-Oct-00,17.78,3.83,1.36
13-Oct-00,18.01,3.83,1.36
12-Oct-00,18.33,3.94,1.33
11-Oct-00,18.26,3.92,1.33
10-Oct-00,18.83,4.04,1.29
09-Oct-00,19.26,4.14,1.26
06-Oct-00,19.52,4.2,1.25
05-Oct-00,19.52,4.19,1.25
04-Oct-00,19.72,4.24,1.23
03-Oct-00,19.48,4.19,1.25
29-Sep-00,19.32,4.15,1.26
28-Sep-00,19.24,4.13,1.26
27-Sep-00,19.64,4.22,1.24
26-Sep-00,19.26,4.14,1.26
25-Sep-00,19.64,4.22,1.24
22-Sep-00,19.24,4.13,1.27
21-Sep-00,20.21,4.34,1.21
20-Sep-00,20.4,4.38,1.2
19-Sep-00,20.01,4.3,1.22
18-Sep-00,20.58,4.42,1.18
15-Sep-00,21.53,4.63,1.13
14-Sep-00,21.96,4.72,1.11
13-Sep-00,22.13,4.75,1.1
12-Sep-00,22.3,4.79,1.09
11-Sep-00,22.13,4.75,1.1
08-Sep-00,22.03,4.73,1.11
07-Sep-00,21.88,4.7,1.11
06-Sep-00,21.81,4.69,1.12
05-Sep-00,21.7,4.66,1.04
04-Sep-00,21.69,4.66,1.04
31-Aug-00,20.97,4.42,1.06
30-Aug-00,20.7,4.36,1.08
29-Aug-00,20.58,4.33,1.06
28-Aug-00,20.63,4.34,1.06
25-Aug-00,20.8,4.38,1.14
24-Aug-00,20.89,4.4,1.13
23-Aug-00,20.87,4.39,1.13
22-Aug-00,20.78,4.37,1.14
21-Aug-00,20.62,4.34,1.15
18-Aug-00,20.45,4.3,1.16
17-Aug-00,20.2,4.25,1.17
16-Aug-00,20.35,4.28,1.16
14-Aug-00,19.85,4.18,1.18
11-Aug-00,19.74,4.15,1.21
10-Aug-00,20.09,4.22,1.2
09-Aug-00,20.86,4.35,1.18
08-Aug-00,20.87,4.35,1.17
07-Aug-00,20.33,4.24,1.2
04-Aug-00,20.45,4.27,1.19
03-Aug-00,20.49,4.27,1.19
02-Aug-00,20.66,4.31,1.18
01-Aug-00,20.58,4.29,1.19
31-Jul-00,20.71,4.3,1.18
28-Jul-00,20.72,4.3,1.18
27-Jul-00,20.79,4.32,1.18
26-Jul-00,20.48,4.25,1.19
25-Jul-00,20.96,4.35,1.14
24-Jul-00,20.47,4.25,1.17
21-Jul-00,21.51,4.45,1.12
20-Jul-00,21.93,4.54,1.1
19-Jul-00,22.11,4.57,1.09
18-Jul-00,22.53,4.66,1.07
17-Jul-00,22.78,4.71,1.06
14-Jul-00,23.25,4.81,1.09
13-Jul-00,23.44,4.85,1.08
12-Jul-00,23.61,4.88,1.07
11-Jul-00,23.38,4.84,1.08
10-Jul-00,23.24,4.81,1.08
07-Jul-00,23.37,4.83,1.11
06-Jul-00,23.35,4.83,1.11
05-Jul-00,23.5,4.86,1.11
04-Jul-00,23.56,5.02,1.08
03-Jul-00,23.31,4.97,1.09
30-Jun-00,22.94,4.89,1.26
29-Jun-00,23.26,4.96,1.25
28-Jun-00,22.91,4.88,1.27
27-Jun-00,22.67,4.83,1.23
26-Jun-00,22.63,4.82,1.23
23-Jun-00,22.95,4.89,1.29
22-Jun-00,24.67,4.95,1.28
21-Jun-00,24.45,4.91,1.29
20-Jun-00,24.98,5.01,1.26
19-Jun-00,24.84,4.98,1.27
16-Jun-00,24.48,4.91,1.34
15-Jun-00,23.95,4.81,1.37
14-Jun-00,23.79,4.77,1.38
13-Jun-00,23.74,4.79,1.36
12-Jun-00,23.87,4.81,1.36
09-Jun-00,24.31,4.9,1.36
08-Jun-00,24.25,4.89,1.36
07-Jun-00,23.7,4.78,1.39
06-Jun-00,23.67,4.76,1.38
05-Jun-00,23.38,4.71,1.39
02-Jun-00,23.13,4.65,1.42
01-Jun-00,22.46,4.52,1.46
31-May-00,22.96,4.7,1.43
30-May-00,22.34,4.57,1.47
29-May-00,21.95,4.34,1.5
26-May-00,21.35,4.22,1.75
25-May-00,20.89,4.13,1.79
24-May-00,20.69,4.09,1.8
23-May-00,18.4,3.45,1.91
22-May-00,18.53,3.47,1.89
19-May-00,19.05,3.57,1.85
18-May-00,19.44,3.64,1.81
17-May-00,19.88,3.7,1.79
16-May-00,19.66,3.54,1.81
15-May-00,19.54,3.52,1.82
12-May-00,19.36,3.49,1.84
11-May-00,19.68,3.55,1.81
10-May-00,20.57,3.71,1.74
09-May-00,20.68,3.73,1.72
08-May-00,20.47,3.7,1.74
05-May-00,21.33,3.85,1.77
04-May-00,20.71,3.74,1.82
03-May-00,19.74,3.56,1.91
02-May-00,20,3.61,1.86
28-Apr-00,21.1,3.81,1.77
27-Apr-00,21.25,3.84,1.75
26-Apr-00,21.54,3.89,1.73
25-Apr-00,20.39,3.68,1.78
24-Apr-00,20.82,3.76,1.75
20-Apr-00,21.23,3.83,1.71
19-Apr-00,21.07,3.8,1.73
18-Apr-00,21.31,3.84,1.66
17-Apr-00,21.74,3.91,1.62
13-Apr-00,23.98,4.38,1.54
12-Apr-00,25.21,4.62,1.47
11-Apr-00,25.72,4.71,1.33
10-Apr-00,25.96,4.71,1.34
07-Apr-00,25.06,4.54,1.39
06-Apr-00,23.39,4.24,1.49
05-Apr-00,23.09,4.19,1.51
04-Apr-00,22.99,4.17,1.14
03-Apr-00,24.7,4.48,1.06
31-Mar-00,24.6,4.46,1.06
30-Mar-00,24.94,4.52,1.05
29-Mar-00,25.08,4.55,1.04
28-Mar-00,25.08,4.55,1.04
27-Mar-00,24.99,4.53,1.05
24-Mar-00,25.09,4.55,1.05
23-Mar-00,24.83,4.5,1.06
22-Mar-00,25.41,4.61,1.03
21-Mar-00,24.89,4.51,1.02
16-Mar-00,24.97,4.53,1.09
15-Mar-00,25.9,4.7,1.06
14-Mar-00,25.05,4.54,1.09
