year,statename,lcname,candidate,sex,age,category,party,total,electors,polled,rank,win,alliance
2015,NCT OF Delhi,NEW DELHI,ANIL KUMAR,M,38,GEN,IND,192,137924,89265,14,0,OTHERS
2015,NCT OF Delhi,NEW DELHI,RAKESH KUMAR,M,38,GEN,BSP,168,137924,89265,15,0,OTHERS
2015,NCT OF Delhi,NEW DELHI,RAVI KUMAR,M,29,GEN,NCP,100,137924,89265,16,0,OTHERS
2015,NCT OF Delhi,NEW DELHI,SUNIL KUMAR KANDUKURI,M,29,GEN,IND,94,137924,89265,17,0,OTHERS
2015,NCT OF Delhi,NEW DELHI,MOHD. SIRAJ SAHIL,M,45,GEN,SASAPT,48,137924,89265,22,0,OTHERS
2015,NCT OF Delhi,NEW DELHI,SANJEEV CHHIBBER,M,51,GEN,NADP,45,137924,89265,23,0,OTHERS
2015,NCT OF Delhi,NEW DELHI,AJIT,M,26,GEN,GaAP,34,137924,89265,26,0,OTHERS
2015,NCT OF Delhi,NEW DELHI,SANDEEP SRIVASTAVA,M,48,GEN,IND,34,137924,89265,27,0,OTHERS
2015,NCT OF Delhi,NEW DELHI,PROFESSOR R N SINGH,M,57,GEN,VSP,30,137924,89265,28,0,OTHERS
2015,NCT OF Delhi,JANGPURA,PRAVEEN KUMAR,M,30,GEN,AAAP,43927,142038,91329,1,1,AAAP
2015,NCT OF Delhi,JANGPURA,MANINDER SINGH DHIR,M,62,GEN,BJP,23477,142038,91329,4,0,BJP
2015,NCT OF Delhi,JANGPURA,TARVINDER SINGH MARWAH,M,55,GEN,INC,22662,142038,91329,5,0,INC
2015,NCT OF Delhi,JANGPURA,ASHOK,M,47,GEN,BSP,382,142038,91329,10,0,OTHERS
2015,NCT OF Delhi,JANGPURA,None of the Above,NULL,NULL,GEN,NOTA,314,142038,91329,11,0,OTHERS
2015,NCT OF Delhi,JANGPURA,ANIL KUMAR,M,42,GEN,IND,164,142038,91329,15,0,OTHERS
2015,NCT OF Delhi,JANGPURA,YOGESH TALWAR,M,37,GEN,IND,127,142038,91329,16,0,OTHERS
2015,NCT OF Delhi,JANGPURA,ANIL  SINGH,M,27,GEN,SHS,118,142038,91329,18,0,OTHERS
2015,NCT OF Delhi,JANGPURA,PARVEEN ARORA,M,45,GEN,IND,90,142038,91329,19,0,OTHERS
2015,NCT OF Delhi,JANGPURA,VISHWANATH,M,35,GEN,NADP,43,142038,91329,22,0,OTHERS
2015,NCT OF Delhi,KASTURBA NAGAR,MADAN LAL,M,58,GEN,AAAP,50766,148043,98532,1,1,AAAP
2015,NCT OF Delhi,KASTURBA NAGAR,RAVINDER  CHOUDHRY,M,44,GEN,BJP,34870,148043,98532,2,0,BJP
2015,NCT OF Delhi,KASTURBA NAGAR,NEERAJ BASOYA,M,39,GEN,INC,11233,148043,98532,6,0,INC
2015,NCT OF Delhi,KASTURBA NAGAR,None of the Above,NULL,NULL,GEN,NOTA,423,148043,98532,9,0,OTHERS
2015,NCT OF Delhi,KASTURBA NAGAR,RAMESH KUMARI,F,51,GEN,BSP,317,148043,98532,10,0,OTHERS
2015,NCT OF Delhi,KASTURBA NAGAR,BRIJ PAL,M,46,GEN,IND,281,148043,98532,11,0,OTHERS
2015,NCT OF Delhi,KASTURBA NAGAR,BEER SINGH NEGI,M,54,GEN,SSGP,276,148043,98532,12,0,OTHERS
2015,NCT OF Delhi,KASTURBA NAGAR,BISWAMBAR NAYAK,M,43,GEN,IND,83,148043,98532,17,0,OTHERS
2015,NCT OF Delhi,KASTURBA NAGAR,REKHA WADHWA,F,44,GEN,IND,73,148043,98532,18,0,OTHERS
2015,NCT OF Delhi,KASTURBA NAGAR,LAXMI DEVI,F,32,GEN,BMUP,56,148043,98532,19,0,OTHERS
2015,NCT OF Delhi,KASTURBA NAGAR,WG. CDR. (RETD.) K. K .VERMA,M,53,GEN,NADP,34,148043,98532,20,0,OTHERS
2015,NCT OF Delhi,KASTURBA NAGAR,MUKESH KUMAR SAXENA,M,54,GEN,IND,32,148043,98532,21,0,OTHERS
2015,NCT OF Delhi,KASTURBA NAGAR,SUBHASH KANSAL,M,54,GEN,HCP,26,148043,98532,22,0,OTHERS
2015,NCT OF Delhi,MALVIYA NAGAR,SOMNATH BHARTI,M,40,GEN,AAAP,51196,139987,93156,1,1,AAAP
2015,NCT OF Delhi,MALVIYA NAGAR,DR. NANDANI SHARMA,F,45,GEN,BJP,35299,139987,93156,2,0,BJP
2015,NCT OF Delhi,MALVIYA NAGAR,DR. YOGANAND SHASTRI,M,69,GEN,INC,5555,139987,93156,6,0,INC
2015,NCT OF Delhi,MALVIYA NAGAR,None of the Above,NULL,NULL,GEN,NOTA,375,139987,93156,10,0,OTHERS
2015,NCT OF Delhi,MALVIYA NAGAR,DR. SUMAN DHARMVIR,F,45,GEN,BSP,293,139987,93156,11,0,OTHERS
2015,NCT OF Delhi,MALVIYA NAGAR,MARKNDAY SHARMA,M,31,GEN,NavP,184,139987,93156,14,0,OTHERS
2015,NCT OF Delhi,MALVIYA NAGAR,SOMNATH,M,47,GEN,IND,129,139987,93156,17,0,OTHERS
2015,NCT OF Delhi,MALVIYA NAGAR,RAMA KANT SHARMA,M,38,GEN,IND,74,139987,93156,20,0,OTHERS
2015,NCT OF Delhi,R K PURAM,PARMILA TOKAS,F,37,GEN,AAAP,54645,150141,96298,1,1,AAAP
2015,NCT OF Delhi,R K PURAM,ANIL KUMAR SHARMA,M,43,GEN,BJP,35577,150141,96298,2,0,BJP
2015,NCT OF Delhi,R K PURAM,LILA DHAR BHATT,M,46,GEN,INC,4042,150141,96298,7,0,INC
2015,NCT OF Delhi,R K PURAM,MAHIPAL SINGH,M,52,GEN,BSP,828,150141,96298,8,0,OTHERS
2015,NCT OF Delhi,R K PURAM,None of the Above,NULL,NULL,GEN,NOTA,462,150141,96298,10,0,OTHERS
2015,NCT OF Delhi,R K PURAM,KUSHMA DEVI,F,37,GEN,IND,234,150141,96298,11,0,OTHERS
2015,NCT OF Delhi,R K PURAM,RAKESH KUMAR,M,45,GEN,HND,133,150141,96298,15,0,OTHERS
2015,NCT OF Delhi,R K PURAM,UDAIBIR SINGH TOKAS,M,52,GEN,HCP,120,150141,96298,16,0,OTHERS
2015,NCT OF Delhi,R K PURAM,RAI SINGH,M,57,GEN,RtrSP,59,150141,96298,20,0,OTHERS
2015,NCT OF Delhi,R K PURAM,KULDEEP SINGH AHLAWAT,M,52,GEN,IND,54,150141,96298,21,0,OTHERS
2015,NCT OF Delhi,R K PURAM,M G RADHAKRISHNAN,M,42,GEN,PMPT,43,150141,96298,22,0,OTHERS
2015,NCT OF Delhi,R K PURAM,K JEEVAN RITA MURTHY,F,46,GEN,RPI(A),38,150141,96298,24,0,OTHERS
2015,NCT OF Delhi,R K PURAM,ASIF KHAN,M,35,GEN,IND,21,150141,96298,26,0,OTHERS
2015,NCT OF Delhi,MEHRAULI,NARESH YADAV,M,42,GEN,AAAP,58125,181393,113838,1,1,AAAP
2015,NCT OF Delhi,MEHRAULI,SARITA CHAUDHARY,F,41,GEN,BJP,41174,181393,113838,2,0,BJP
2015,NCT OF Delhi,MEHRAULI,SATBIR SINGH,M,60,GEN,INC,12065,181393,113838,6,0,INC
2015,NCT OF Delhi,MEHRAULI,D.K.CHOPRA,M,61,GEN,IND,1220,181393,113838,8,0,OTHERS
2015,NCT OF Delhi,MEHRAULI,None of the Above,NULL,NULL,GEN,NOTA,553,181393,113838,11,0,OTHERS
2015,NCT OF Delhi,MEHRAULI,SAROJ VERMA,F,49,GEN,BSP,550,181393,113838,12,0,OTHERS
2015,NCT OF Delhi,MEHRAULI,VICHITRA GUPTA,F,42,GEN,IND,143,181393,113838,14,0,OTHERS
2015,NCT OF Delhi,CHHATARPUR,KARTAR SINGH TANWAR,M,52,GEN,AAAP,67645,185092,124640,1,1,AAAP
2015,NCT OF Delhi,CHHATARPUR,BRAHM SINGH TANWAR,M,62,GEN,BJP,45405,185092,124640,3,0,BJP
2015,NCT OF Delhi,CHHATARPUR,BALRAM TANWAR,M,57,GEN,INC,9339,185092,124640,6,0,INC
2015,NCT OF Delhi,CHHATARPUR,AMIT VAID,M,41,GEN,RLD,627,185092,124640,10,0,OTHERS
2015,NCT OF Delhi,CHHATARPUR,None of the Above,NULL,NULL,GEN,NOTA,547,185092,124640,11,0,OTHERS
2015,NCT OF Delhi,CHHATARPUR,BIJENDER,M,48,GEN,BSP,503,185092,124640,12,0,OTHERS
2015,NCT OF Delhi,CHHATARPUR,SANJAY KUMAR SINGH,M,46,GEN,IND,267,185092,124640,14,0,OTHERS
2015,NCT OF Delhi,CHHATARPUR,DINESH TANWAR,M,35,GEN,IND,171,185092,124640,17,0,OTHERS
2015,NCT OF Delhi,CHHATARPUR,ARCHANA YADAV,F,30,GEN,SHS,98,185092,124640,18,0,OTHERS
2015,NCT OF Delhi,DEOLI,PRAKASH,M,26,SC,AAAP,96530,202275,136721,1,1,AAAP
2015,NCT OF Delhi,DEOLI,ARVIND KUMAR,M,38,SC,BJP,32593,202275,136721,4,0,BJP
2015,NCT OF Delhi,DEOLI,RAJESH CHAUHAN,M,44,SC,INC,4968,202275,136721,6,0,INC
2015,NCT OF Delhi,DEOLI,DALCHAND KAPIL,M,53,SC,BSP,1569,202275,136721,8,0,OTHERS
2015,NCT OF Delhi,DEOLI,None of the Above,NULL,NULL,SC,NOTA,502,202275,136721,11,0,OTHERS
2015,NCT OF Delhi,DEOLI,PADMA RANI,F,47,SC,HCP,318,202275,136721,12,0,OTHERS
2015,NCT OF Delhi,DEOLI,SIYARAM RAJORA,M,45,SC,SASAPT,223,202275,136721,13,0,OTHERS
