id,year,statename,lcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance
3889,2016,Tamil Nadu,Nanguneri,THIRUPPATHI . S,M,37,GEN,PMK,658,2,660,241732,172470,9,0,OTHERS
3890,2016,Tamil Nadu,Nanguneri,JEGADEESAN. P,M,51,GEN,IND,559,0,559,241732,172470,10,0,OTHERS
3891,2016,Tamil Nadu,Nanguneri,THANGESWARAN.P,M,27,GEN,BSP,532,1,533,241732,172470,11,0,OTHERS
3892,2016,Tamil Nadu,Nanguneri,SUDALAIKANNU. A,M,58,GEN,IND,523,0,523,241732,172470,12,0,OTHERS
3893,2016,Tamil Nadu,Nanguneri,LINGADURAI. T,M,32,GEN,VTIP,433,1,434,241732,172470,13,0,OTHERS
3894,2016,Tamil Nadu,Nanguneri,ASHOK. M,M,34,SC,EDP,404,0,404,241732,172470,14,0,OTHERS
3895,2016,Tamil Nadu,Nanguneri,MURUGAN. S,M,38,GEN,IND,391,0,391,241732,172470,15,0,OTHERS
3896,2016,Tamil Nadu,Nanguneri,KANNAN. S,M,37,GEN,TMMK,315,0,315,241732,172470,16,0,OTHERS
3897,2016,Tamil Nadu,Nanguneri,UKENDRAN.K,M,51,GEN,IND,217,0,217,241732,172470,17,0,OTHERS
3898,2016,Tamil Nadu,Radhapuram,I. S. INBADURAI,M,50,GEN,ADMK,69390,200,69590,240072,171337,1,1,AIADMK
3899,2016,Tamil Nadu,Radhapuram,M. APPAVU,M,64,GEN,DMK,68678,863,69541,240072,171337,2,0,DMK
3900,2016,Tamil Nadu,Radhapuram,S. KANI AMUDHA,F,39,GEN,BJP,11071,60,11131,240072,171337,3,0,NDA
3901,2016,Tamil Nadu,Radhapuram,S. SIVANANAINTHA PERUMAL,M,47,GEN,DMDK,8328,34,8362,240072,171337,4,0,MMK
3902,2016,Tamil Nadu,Radhapuram,S. P. UDAYAKUMAR,M,56,GEN,IND,4859,32,4891,240072,171337,5,0,OTHERS
3903,2016,Tamil Nadu,Radhapuram,S. LOBIN,F,44,GEN,NTK,3111,14,3125,240072,171337,6,0,OTHERS
3904,2016,Tamil Nadu,Radhapuram,None of the Above,,,,NOTA,1818,3,1821,240072,171337,7,0,OTHERS
3905,2016,Tamil Nadu,Radhapuram,V. RAJIV,M,32,GEN,IND,835,0,835,240072,171337,8,0,OTHERS
3906,2016,Tamil Nadu,Radhapuram,S. GURUNATHAN,M,65,GEN,PMK,500,1,501,240072,171337,9,0,OTHERS
3907,2016,Tamil Nadu,Radhapuram,N. KANNAN,M,26,SC,BSP,473,1,474,240072,171337,10,0,OTHERS
3908,2016,Tamil Nadu,Radhapuram,S. SUBASH,M,35,GEN,SHS,287,0,287,240072,171337,11,0,OTHERS
3909,2016,Tamil Nadu,Radhapuram,R. P. S. KARTHEESAN,M,58,GEN,IND,203,0,203,240072,171337,12,0,OTHERS
3910,2016,Tamil Nadu,Radhapuram,V. MARY GRACY,F,46,GEN,IND,200,0,200,240072,171337,13,0,OTHERS
3911,2016,Tamil Nadu,Radhapuram,MUTHU SELVI,F,27,SC,IND,150,0,150,240072,171337,14,0,OTHERS
3912,2016,Tamil Nadu,Radhapuram,S. GANESAMOORTHY,M,29,GEN,IND,118,0,118,240072,171337,15,0,OTHERS
3913,2016,Tamil Nadu,Radhapuram,DURAISELVAN,M,42,GEN,IND,108,0,108,240072,171337,16,0,OTHERS
3914,2016,Tamil Nadu,Kanniyakumari,AUSTIN. S,M,57,GEN,DMK,87867,1156,89023,279651,209924,1,1,DMK
3915,2016,Tamil Nadu,Kanniyakumari,THALAVAI SUNDARAM. N,M,57,GEN,ADMK,82701,410,83111,279651,209924,2,0,AIADMK
3916,2016,Tamil Nadu,Kanniyakumari,MEENA DEV. M,F,45,GEN,BJP,24454,184,24638,279651,209924,3,0,NDA
3917,2016,Tamil Nadu,Kanniyakumari,AATHILINGA PERUMAL. D,M,44,GEN,DMDK,6875,39,6914,279651,209924,4,0,MMK
3918,2016,Tamil Nadu,Kanniyakumari,BALASUBRAMANIAM. V,M,69,SC,NTK,1725,7,1732,279651,209924,5,0,OTHERS
3919,2016,Tamil Nadu,Kanniyakumari,None of the Above,,,,NOTA,1557,13,1570,279651,209924,6,0,OTHERS
3920,2016,Tamil Nadu,Kanniyakumari,HILMAN BRUCE EDWIN. S,M,51,GEN,PMK,706,6,712,279651,209924,7,0,OTHERS
3921,2016,Tamil Nadu,Kanniyakumari,VETTIVELAYUTHAPERUMAL. P,M,56,GEN,IND,524,2,526,279651,209924,8,0,OTHERS
3922,2016,Tamil Nadu,Kanniyakumari,SANKARARAMAMURTHY. P,M,39,ST,BSP,481,0,481,279651,209924,9,0,OTHERS
3923,2016,Tamil Nadu,Kanniyakumari,SREETHARAN. R,M,38,GEN,IND,331,0,331,279651,209924,10,0,OTHERS
3924,2016,Tamil Nadu,Kanniyakumari,KUMARESAN. T,M,50,GEN,IND,285,0,285,279651,209924,11,0,OTHERS
3925,2016,Tamil Nadu,Kanniyakumari,MAKESH. N,M,39,GEN,IND,165,0,165,279651,209924,12,0,OTHERS
3926,2016,Tamil Nadu,Kanniyakumari,RAGHUNATHAN. A,M,44,GEN,IND,125,0,125,279651,209924,13,0,OTHERS
3927,2016,Tamil Nadu,Kanniyakumari,JOHNSON. D,M,43,GEN,IND,123,1,124,279651,209924,14,0,OTHERS
3928,2016,Tamil Nadu,Kanniyakumari,RAJESH KANNAN. S,M,40,GEN,GMI,98,2,100,279651,209924,15,0,OTHERS
3929,2016,Tamil Nadu,Kanniyakumari,BAVANI. V,F,55,SC,IND,87,0,87,279651,209924,16,0,OTHERS
3930,2016,Tamil Nadu,Nagercoil,SURESH RAJAN N,M,53,GEN,DMK,66277,1092,67369,263633,173324,1,1,DMK
3931,2016,Tamil Nadu,Nagercoil,GANDHI M.R,M,69,GEN,BJP,46023,390,46413,263633,173324,2,0,NDA
3932,2016,Tamil Nadu,Nagercoil,NANJIL MURUGESAN. A,M,50,GEN,ADMK,45641,183,45824,263633,173324,3,0,AIADMK
3933,2016,Tamil Nadu,Nagercoil,CHRISTIN RANI S,F,61,GEN,MDMK,5757,46,5803,263633,173324,4,0,MMK
3934,2016,Tamil Nadu,Nagercoil,DHANAM P.M,F,29,GEN,NTK,1845,10,1855,263633,173324,5,0,OTHERS
3935,2016,Tamil Nadu,Nagercoil,None of the Above,,,,NOTA,1794,8,1802,263633,173324,6,0,OTHERS
3936,2016,Tamil Nadu,Nagercoil,DR. JACKSON M.S,M,41,GEN,DCLF,1404,7,1411,263633,173324,7,0,OTHERS
3937,2016,Tamil Nadu,Nagercoil,RAJESH S.M,M,34,GEN,IND,647,2,649,263633,173324,8,0,OTHERS
3938,2016,Tamil Nadu,Nagercoil,GEORGE M,M,39,GEN,PMK,526,1,527,263633,173324,9,0,OTHERS
3939,2016,Tamil Nadu,Nagercoil,ANDRUZ A,M,37,GEN,BSP,216,0,216,263633,173324,10,0,OTHERS
3940,2016,Tamil Nadu,Nagercoil,KANNAN M,M,30,GEN,CPIM,216,0,216,263633,173324,10,0,MMK
3941,2016,Tamil Nadu,Nagercoil,MURUGESAN T,M,44,GEN,IND,202,0,202,263633,173324,12,0,OTHERS
3942,2016,Tamil Nadu,Nagercoil,SATHESH S,M,32,GEN,IND,174,0,174,263633,173324,13,0,OTHERS
3943,2016,Tamil Nadu,Nagercoil,KATHIRESAN R,M,63,GEN,GMI,153,1,154,263633,173324,14,0,OTHERS
3944,2016,Tamil Nadu,Nagercoil,SUBI,M,25,GEN,FIP,146,1,147,263633,173324,15,0,OTHERS
3945,2016,Tamil Nadu,Nagercoil,ESAKKIMUTHU,M,34,GEN,IND,131,0,131,263633,173324,16,0,OTHERS
3946,2016,Tamil Nadu,Nagercoil,SURESH S,M,44,GEN,TAVK,129,1,130,263633,173324,17,0,OTHERS
3947,2016,Tamil Nadu,Nagercoil,ANITHA SWEETY G,F,39,GEN,IND,125,0,125,263633,173324,18,0,OTHERS
3948,2016,Tamil Nadu,Nagercoil,GANDHI L,M,50,GEN,IND,109,0,109,263633,173324,19,0,OTHERS
3949,2016,Tamil Nadu,Nagercoil,NAGOOR MEERAN PEER MOHAMED. U,M,55,GEN,IND,67,0,67,263633,173324,20,0,OTHERS
3950,2016,Tamil Nadu,Colachel,PRINCE  J.G.,M,59,GEN,INC,66085,1110,67195,262175,167205,1,1,DMK
3951,2016,Tamil Nadu,Colachel,RAMESH P,M,50,GEN,BJP,40903,264,41167,262175,167205,2,0,NDA
3952,2016,Tamil Nadu,Colachel,PATCHAIMAL K.T.,M,55,GEN,ADMK,38776,442,39218,262175,167205,3,0,AIADMK
3953,2016,Tamil Nadu,Colachel,SAMBATHCHANDRA R.,M,67,GEN,MDMK,12821,88,12909,262175,167205,4,0,MMK
3954,2016,Tamil Nadu,Colachel,PRABAHARAN T.,M,41,GEN,NTK,2268,13,2281,262175,167205,5,0,OTHERS
3955,2016,Tamil Nadu,Colachel,None of the Above,,,,NOTA,1586,7,1593,262175,167205,6,0,OTHERS
3956,2016,Tamil Nadu,Colachel,ANTHONYMUTHU,M,51,GEN,CPI(ML)(L),994,6,1000,262175,167205,7,0,OTHERS
3957,2016,Tamil Nadu,Colachel,ALEXANDERRAJKUMAR A,M,34,GEN,PMK,772,0,772,262175,167205,8,0,OTHERS
3958,2016,Tamil Nadu,Colachel,SELVARAJ M,M,46,GEN,IND,339,0,339,262175,167205,9,0,OTHERS
3959,2016,Tamil Nadu,Colachel,AAKHASHDHEV M,M,41,GEN,GMI,275,2,277,262175,167205,10,0,OTHERS
3960,2016,Tamil Nadu,Colachel,CHRISTOPHER M.,M,30,GEN,IND,229,1,230,262175,167205,11,0,OTHERS
3961,2016,Tamil Nadu,Colachel,NAGARAJAN K.,M,44,SC,IND,224,0,224,262175,167205,12,0,OTHERS
3962,2016,Tamil Nadu,Padmanabhapuram,MANO THANGARAJ T,M,48,GEN,DMK,75531,718,76249,236398,161560,1,1,DMK
3963,2016,Tamil Nadu,Padmanabhapuram,RAJENDRA PRASAD K P,M,62,GEN,ADMK,35044,300,35344,236398,161560,2,0,AIADMK
3964,2016,Tamil Nadu,Padmanabhapuram,SHEEBA PRASAD SU,F,43,GEN,BJP,31808,186,31994,236398,161560,3,0,NDA
3965,2016,Tamil Nadu,Padmanabhapuram,JEGANATHAN D,M,37,GEN,DMDK,13138,47,13185,236398,161560,4,0,MMK
3966,2016,Tamil Nadu,Padmanabhapuram,None of the Above,,,,NOTA,1354,5,1359,236398,161560,5,0,OTHERS
3967,2016,Tamil Nadu,Padmanabhapuram,ARUL SELESTIN RAJ,M,38,GEN,NTK,821,5,826,236398,161560,6,0,OTHERS
3968,2016,Tamil Nadu,Padmanabhapuram,VELUDHAS M P,M,40,GEN,IND,588,0,588,236398,161560,7,0,OTHERS
3969,2016,Tamil Nadu,Padmanabhapuram,V M JEGADEV,M,27,GEN,SHS,444,1,445,236398,161560,8,0,OTHERS
3970,2016,Tamil Nadu,Padmanabhapuram,SHAJU V M,M,39,GEN,PMK,410,0,410,236398,161560,9,0,OTHERS
3971,2016,Tamil Nadu,Padmanabhapuram,DURAIRAJ S,M,40,GEN,IND,305,1,306,236398,161560,10,0,OTHERS
3972,2016,Tamil Nadu,Padmanabhapuram,RAJENDRA PRASATH  V,M,28,GEN,IND,270,0,270,236398,161560,11,0,OTHERS
3973,2016,Tamil Nadu,Padmanabhapuram,AMALA RAJESH A,M,28,GEN,PPIS,213,0,213,236398,161560,12,0,OTHERS
3974,2016,Tamil Nadu,Padmanabhapuram,RAJU S,M,38,GEN,IND,162,0,162,236398,161560,13,0,OTHERS
3975,2016,Tamil Nadu,Padmanabhapuram,SUNIL RAJ T,M,27,GEN,FIP,106,0,106,236398,161560,14,0,OTHERS
3976,2016,Tamil Nadu,Padmanabhapuram,SHAJIN S,M,25,GEN,TSC,102,1,103,236398,161560,15,0,OTHERS
3977,2016,Tamil Nadu,Vilavancode,VIJAYADHARANI S,F,46,GEN,INC,67900,889,68789,244388,162139,1,1,DMK
3978,2016,Tamil Nadu,Vilavancode,DHARMARAJ C,M,50,GEN,BJP,35431,215,35646,244388,162139,2,0,NDA
3979,2016,Tamil Nadu,Vilavancode,CHELLASWAMY R,M,56,GEN,CPM,25626,195,25821,244388,162139,3,0,OTHERS
3980,2016,Tamil Nadu,Vilavancode,NANJIL DOMENIC SAVIO GEORGE,M,47,GEN,ADMK,24413,388,24801,244388,162139,4,0,AIADMK
3981,2016,Tamil Nadu,Vilavancode,None of the Above,,,,NOTA,1145,4,1149,244388,162139,5,0,OTHERS
3982,2016,Tamil Nadu,Vilavancode,SHIBU T,M,34,GEN,BSP,950,5,955,244388,162139,6,0,OTHERS
3983,2016,Tamil Nadu,Vilavancode,MANIKANDAN P,M,39,GEN,NTK,730,4,734,244388,162139,7,0,OTHERS
3984,2016,Tamil Nadu,Vilavancode,JOSEPRABHU K,M,34,GEN,IND,571,1,572,244388,162139,8,0,OTHERS
3985,2016,Tamil Nadu,Vilavancode,JOHNCHRISTOPHER T,M,47,GEN,JD(S),511,7,518,244388,162139,9,0,OTHERS
3986,2016,Tamil Nadu,Vilavancode,VENKADEASAN K,M,50,GEN,IND,485,0,485,244388,162139,10,0,OTHERS
3987,2016,Tamil Nadu,Vilavancode,DAVIDRAJ N,M,43,GEN,IND,422,0,422,244388,162139,11,0,OTHERS
3988,2016,Tamil Nadu,Vilavancode,HARIHARAN R,M,44,GEN,PMK,394,4,398,244388,162139,12,0,OTHERS
3989,2016,Tamil Nadu,Vilavancode,JOHNSON N,M,49,GEN,SHS,383,0,383,244388,162139,13,0,OTHERS
3990,2016,Tamil Nadu,Vilavancode,RAMESH A,M,44,SC,IND,344,0,344,244388,162139,14,0,OTHERS
3991,2016,Tamil Nadu,Vilavancode,SUGUNAN T,M,45,GEN,IND,262,0,262,244388,162139,15,0,OTHERS
3992,2016,Tamil Nadu,Vilavancode,WILSON I,M,51,GEN,VTK,238,0,238,244388,162139,16,0,OTHERS
3993,2016,Tamil Nadu,Vilavancode,ARULCHANDRAN R,M,53,GEN,IND,218,0,218,244388,162139,17,0,OTHERS
3994,2016,Tamil Nadu,Vilavancode,MOHANKUMAR M,M,53,GEN,IND,215,0,215,244388,162139,18,0,OTHERS
3995,2016,Tamil Nadu,Vilavancode,RAJESH KUMAR K,M,27,GEN,IND,189,0,189,244388,162139,19,0,OTHERS
3996,2016,Tamil Nadu,Killiyoor,RAJESH KUMAR S,M,41,GEN,INC,76650,706,77356,252676,153273,1,1,DMK
3997,2016,Tamil Nadu,Killiyoor,PON. VIJAYARAGAVAN,M,65,GEN,BJP,30929,132,31061,252676,153273,2,0,NDA
