year,statename,distname,lcname,category,candidate,sex,age,party,total,rank,electors,polled,pollperc,win,alliance
2009,Jharkhand,Sahebganj,Rajmahal,GEN,ARUN MANDAL,M,55,BJP,51277,1,233547,136119,58.28,1,BJP
2009,Jharkhand,Sahebganj,Rajmahal,GEN,MD. TAJUDDIN,M,36,JMM,40874,2,233547,136119,58.28,0,JMM
2009,Jharkhand,Sahebganj,Rajmahal,GEN,THOMAS HANSDA,M,58,INC,14782,3,233547,136119,58.28,0,INC
2009,Jharkhand,Sahebganj,Rajmahal,GEN,NAZRUL ISLAM,M,48,AITC,7017,4,233547,136119,58.28,0,OTHERS
2009,Jharkhand,Sahebganj,Rajmahal,GEN,MD. MOINUDDIN SHEKH,M,43,CPM,6065,5,233547,136119,58.28,0,OTHERS
2009,Jharkhand,Sahebganj,Rajmahal,GEN,DHRUV BHAGAT,M,58,LJP,3811,6,233547,136119,58.28,0,OTHERS
2009,Jharkhand,Sahebganj,Rajmahal,GEN,BINOD KUMAR YADAV,M,31,IND,3224,7,233547,136119,58.28,0,OTHERS
2009,Jharkhand,Sahebganj,Rajmahal,GEN,MUKHTAR HUSSAIN,M,48,RSP,2568,8,233547,136119,58.28,0,OTHERS
2009,Jharkhand,Sahebganj,Rajmahal,GEN,VIBHASH KUMAR SHAH,M,29,AJSUP,2030,9,233547,136119,58.28,0,OTHERS
2009,Jharkhand,Sahebganj,Rajmahal,GEN,IDRISH,M,40,BSP,1800,10,233547,136119,58.28,0,OTHERS
2009,Jharkhand,Sahebganj,Rajmahal,GEN,ABHIMANYU MANDAL,M,38,SHS,1434,11,233547,136119,58.28,0,OTHERS
2009,Jharkhand,Sahebganj,Rajmahal,GEN,DHARMENDRA KUMAR SINGH,M,28,IND,1236,12,233547,136119,58.28,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,LOBIN HEMBRAM,M,54,JMM,37586,1,203182,113973,56.09,1,JMM
2009,Jharkhand,Sahebganj,Borio,ST,TALA MARANDI,M,46,BJP,28546,2,203182,113973,56.09,0,BJP
2009,Jharkhand,Sahebganj,Borio,ST,SURYA NRAYAN HANSDA,M,30,JVM,25835,3,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,RAMA PAHARIA,M,34,IND,3723,4,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,SUNITA HANSDA,F,28,IND,3114,5,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,PRABHAWATI BASKEY,F,36,CPM,3111,6,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,RAMKRISHNA SOREN,M,38,IND,2109,7,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,PAULUS MURMU,M,32,AJSUP,1944,8,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,RODRICK HEMBROM,M,43,IND,1337,9,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,MAHESH MALTO,M,41,RSP,1276,10,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,KHALIFA KISKU,M,59,IND,1212,11,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,RAPAZ CHANDA KISKU,M,65,IND,1140,12,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,RAYMOND MURMU,M,31,BSP,1069,13,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,MANDAKINI MURMU,F,44,LJP,995,14,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Borio,ST,MANOJ KUMAR GOND,M,32,IND,976,15,203182,113973,56.09,0,OTHERS
2009,Jharkhand,Sahebganj,Barhait,ST,HEMLAL MURMU,M,54,JMM,40621,1,167515,101448,60.56,1,JMM
2009,Jharkhand,Sahebganj,Barhait,ST,VIJAY HANSDAK,M,28,IND,20303,2,167515,101448,60.56,0,OTHERS
2009,Jharkhand,Sahebganj,Barhait,ST,SIMON MALTO,M,38,IND,14163,3,167515,101448,60.56,0,OTHERS
2009,Jharkhand,Sahebganj,Barhait,ST,MANOJ MURMU,M,36,BJP,9490,4,167515,101448,60.56,0,BJP
2009,Jharkhand,Sahebganj,Barhait,ST,THOMAS SOREN,M,46,IND,5278,5,167515,101448,60.56,0,OTHERS
2009,Jharkhand,Sahebganj,Barhait,ST,MICHAEL MARANDI,M,32,JKP,3109,6,167515,101448,60.56,0,OTHERS
2009,Jharkhand,Sahebganj,Barhait,ST,CHOTO HANSDA,M,46,RJD,2224,7,167515,101448,60.56,0,OTHERS
2009,Jharkhand,Sahebganj,Barhait,ST,PIYUS SOREN,M,48,INC,2084,8,167515,101448,60.56,0,INC
2009,Jharkhand,Sahebganj,Barhait,ST,TONOL KISKU,M,32,IND,1071,9,167515,101448,60.56,0,OTHERS
2009,Jharkhand,Sahebganj,Barhait,ST,BEENA PANI HANSDA,F,28,AITC,847,10,167515,101448,60.56,0,OTHERS
2009,Jharkhand,Sahebganj,Barhait,ST,SAMSON TUDU,M,49,SAP,771,11,167515,101448,60.56,0,OTHERS
2009,Jharkhand,Sahebganj,Barhait,ST,MERI SALOMI MURMU ALIAS SUSHILA MOHALIN,F,34,SHS,763,12,167515,101448,60.56,0,OTHERS
2009,Jharkhand,Sahebganj,Barhait,ST,JETHA HANSDA,M,41,BSP,724,13,167515,101448,60.56,0,OTHERS
2009,Jharkhand,Pakur,Litipara,ST,SIMON MARANDI,M,61,JMM,29875,1,153589,94990,61.85,1,JMM
2009,Jharkhand,Pakur,Litipara,ST,ANIL MURMU,M,41,INC,24478,2,153589,94990,61.85,0,INC
2009,Jharkhand,Pakur,Litipara,ST,THAKUR HANSDA,M,48,BJP,18842,3,153589,94990,61.85,0,BJP
2009,Jharkhand,Pakur,Litipara,ST,DANIEL KISKU,M,35,IND,4463,4,153589,94990,61.85,0,OTHERS
2009,Jharkhand,Pakur,Litipara,ST,JAMES MURMU,M,37,AITC,3911,5,153589,94990,61.85,0,OTHERS
2009,Jharkhand,Pakur,Litipara,ST,JANTU SOREN,M,31,RSP,2593,6,153589,94990,61.85,0,OTHERS
2009,Jharkhand,Pakur,Litipara,ST,MANOJ MARANDI,M,37,IND,2505,7,153589,94990,61.85,0,OTHERS
2009,Jharkhand,Pakur,Litipara,ST,SATYA SHIKSHANAND MURMU,M,48,RJD,1996,8,153589,94990,61.85,0,OTHERS
2009,Jharkhand,Pakur,Litipara,ST,HILARIYUS MURMU,M,35,BSP,1773,9,153589,94990,61.85,0,OTHERS
2009,Jharkhand,Pakur,Litipara,ST,GANDE PAHARIYA,M,51,IND,1311,10,153589,94990,61.85,0,OTHERS
2009,Jharkhand,Pakur,Litipara,ST,THAKUR HANSDA,M,68,IND,893,11,153589,94990,61.85,0,OTHERS
2009,Jharkhand,Pakur,Litipara,ST,CHARAN MURMU,M,35,SHS,795,12,153589,94990,61.85,0,OTHERS
2009,Jharkhand,Pakur,Litipara,ST,GUPIN HEMBROM,M,27,AJSUP,784,13,153589,94990,61.85,0,OTHERS
2009,Jharkhand,Pakur,Litipara,ST,BHIM HEMBROM,M,63,SAP,771,14,153589,94990,61.85,0,OTHERS
2009,Jharkhand,Pakur,Pakhur,GEN,AQUIL AKHTAR,M,44,JMM,62246,1,232903,169149,72.63,1,JMM
2009,Jharkhand,Pakur,Pakhur,GEN,ALAMGIR ALAM,M,56,INC,56570,2,232903,169149,72.63,0,INC
2009,Jharkhand,Pakur,Pakhur,GEN,SANJEEV KUMAR,M,35,BJP,29748,3,232903,169149,72.63,0,BJP
2009,Jharkhand,Pakur,Pakhur,GEN,MD. SABIRUDDIN,M,52,CPM,5550,4,232903,169149,72.63,0,OTHERS
2009,Jharkhand,Pakur,Pakhur,GEN,BENI PRASAD GUPTA,M,53,IND,3854,5,232903,169149,72.63,0,OTHERS
2009,Jharkhand,Pakur,Pakhur,GEN,SHIV CHARAN HANSDA,M,52,IND,3557,6,232903,169149,72.63,0,OTHERS
2009,Jharkhand,Pakur,Pakhur,GEN,MD. MUSLIM HUSSAIN,M,65,RJD,1919,7,232903,169149,72.63,0,OTHERS
2009,Jharkhand,Pakur,Pakhur,GEN,MD. ASRAFUL SHEIKH,M,27,AITC,1292,8,232903,169149,72.63,0,OTHERS
2009,Jharkhand,Pakur,Pakhur,GEN,MOHAN MURMU,M,33,BSA,1162,9,232903,169149,72.63,0,OTHERS
2009,Jharkhand,Pakur,Pakhur,GEN,MANJULA HANSDA,F,33,IND,992,10,232903,169149,72.63,0,OTHERS
2009,Jharkhand,Pakur,Pakhur,GEN,ANAND TURI,M,59,IND,973,11,232903,169149,72.63,0,OTHERS
2009,Jharkhand,Pakur,Pakhur,GEN,KIRAN LAL KAPRI,M,31,JKP(N),688,12,232903,169149,72.63,0,OTHERS
2009,Jharkhand,Pakur,Pakhur,GEN,MD. NASIMUJJAMA,M,41,SAP,597,13,232903,169149,72.63,0,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,MISTRI SOREN,M,40,JVM,50746,1,174460,113529,65.07,1,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,DEVIDHAN TUDU,M,43,BJP,28772,2,174460,113529,65.07,0,BJP
2009,Jharkhand,Pakur,Maheshpur,ST,DURGA MARANDI,M,47,AITC,15840,3,174460,113529,65.07,0,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,GOPIN SOREN,M,46,CPM,3616,4,174460,113529,65.07,0,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,DAUD MARANDI,M,25,IND,2625,5,174460,113529,65.07,0,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,STEFAN MARANDI,M,36,IND,1879,6,174460,113529,65.07,0,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,AMELIYA HANSDA,F,30,RSP,1807,7,174460,113529,65.07,0,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,SAIMON MURMU,M,32,JKP,1390,8,174460,113529,65.07,0,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,KANDANA HEMBROM,M,65,IND,1344,9,174460,113529,65.07,0,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,SUBASTEN KISKU,M,34,IND,1222,10,174460,113529,65.07,0,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,SAMSON HANSDA,M,35,IND,1214,11,174460,113529,65.07,0,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,PRAMODINI HEMBROM,F,50,IND,1193,12,174460,113529,65.07,0,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,ANTHONI UTPAL MARANDI,M,36,BSP,1183,13,174460,113529,65.07,0,OTHERS
2009,Jharkhand,Pakur,Maheshpur,ST,MEKAEL HEMBROM,M,45,IND,698,14,174460,113529,65.07,0,OTHERS
2009,Jharkhand,Dumka,Shikaripara,ST,NALIN SOREN,M,61,JMM,30474,1,168335,107673,63.96,1,JMM
2009,Jharkhand,Dumka,Shikaripara,ST,PARITOSH SOREN,M,36,JVM,29471,2,168335,107673,63.96,0,OTHERS
2009,Jharkhand,Dumka,Shikaripara,ST,RAJA MARANDI,M,49,JD(U),29009,3,168335,107673,63.96,0,OTHERS
2009,Jharkhand,Dumka,Shikaripara,ST,MUNNI HANSDA,F,30,AITC,4641,4,168335,107673,63.96,0,OTHERS
2009,Jharkhand,Dumka,Shikaripara,ST,DEVID MURMU,M,63,RJD,3816,5,168335,107673,63.96,0,OTHERS
2009,Jharkhand,Dumka,Shikaripara,ST,PANKAJ KUMAR TUDU,M,32,IND,2169,6,168335,107673,63.96,0,OTHERS
2009,Jharkhand,Dumka,Shikaripara,ST,HOPNA BASKI,M,45,IND,2157,7,168335,107673,63.96,0,OTHERS
2009,Jharkhand,Dumka,Shikaripara,ST,PALTON HANSDAK,M,37,CPI(ML)(L),1556,8,168335,107673,63.96,0,OTHERS
2009,Jharkhand,Dumka,Shikaripara,ST,BHIM SOREN,M,57,LTSD,1290,9,168335,107673,63.96,0,OTHERS
2009,Jharkhand,Dumka,Shikaripara,ST,HABIL MURMU,M,30,RADP,1165,10,168335,107673,63.96,0,OTHERS
2009,Jharkhand,Dumka,Shikaripara,ST,BABULAL KISKU,M,41,RSP,1052,11,168335,107673,63.96,0,OTHERS
2009,Jharkhand,Dumka,Shikaripara,ST,SITARAM MURMU,M,32,BSP,868,12,168335,107673,63.96,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,SATYANAND JHA,M,55,BJP,38119,1,182885,121478,66.42,1,BJP
2009,Jharkhand,Jamtara,Nala,GEN,RABINDRA NATH MAHATO,M,50,JMM,34171,2,182885,121478,66.42,0,JMM
2009,Jharkhand,Jamtara,Nala,GEN,KANAI CHANDRA MALPAHARIA,M,43,CPI,19014,3,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,AMITA RAKSHIT,F,32,INC,10048,4,182885,121478,66.42,0,INC
2009,Jharkhand,Jamtara,Nala,GEN,PRAVEEN PRABHAKAR,M,36,AJSUP,2475,5,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,GOUR CHANDRA YADAV,M,49,IND,2246,6,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,MILAN KUMAR GHOSHOL,M,35,AITC,1837,7,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,GUNADHAR MONDAL,M,36,IND,1350,8,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,SHARAT KUMAR MANDAL,M,43,SP,1267,9,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,UMANATH KOLE,M,52,IND,1114,10,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,MIHIR KUMAR DAS,M,37,BSP,1047,11,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,KAMDEB MOHLI,M,52,SAP,966,12,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,BAUL MANDAL,M,59,IND,940,13,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,KUMAR VINOD,M,39,LTSD,934,14,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,JAGAT MANDAL,M,31,CPI(ML)(L),889,15,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,KARTIK CHANDRA GORAI,M,41,IND,864,16,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,MANOJ KUMAR HEMBROM,M,31,RSP,726,17,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,NURAMANI PRATIBHA HANSDAK,F,52,IND,682,18,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,SUNIL KUMAR ROY,M,46,IND,654,19,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,RADHESHAYAM AGARWALA,M,54,IND,646,20,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,BARO SOREN,M,60,IND,564,21,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,BASANT KUMAR MISHRA,M,52,IND,411,22,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,SAHADEO SOREN,M,58,IND,264,23,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Nala,GEN,SHEOLAL MURMU ALIAS- SHEO SHANKAR LAL MURMU,M,50,IND,250,24,182885,121478,66.42,0,OTHERS
2009,Jharkhand,Jamtara,Jamtara,GEN,BISHNU PRASAD BHAIYA,M,47,JMM,62795,1,216606,134741,62.21,1,JMM
2009,Jharkhand,Jamtara,Jamtara,GEN,FURKAN ANSARI,M,61,INC,49952,2,216606,134741,62.21,0,INC
2009,Jharkhand,Jamtara,Jamtara,GEN,BABY SARKAR,F,40,BJP,9228,3,216606,134741,62.21,0,BJP
2009,Jharkhand,Jamtara,Jamtara,GEN,SARYU PD. MANDAL,M,47,RJD,2580,4,216606,134741,62.21,0,OTHERS
2009,Jharkhand,Jamtara,Jamtara,GEN,LAKHINDAR MURMU,M,27,IND,1827,5,216606,134741,62.21,0,OTHERS
2009,Jharkhand,Jamtara,Jamtara,GEN,ANWAR HUSSEN,M,39,BSP,1552,6,216606,134741,62.21,0,OTHERS
2009,Jharkhand,Jamtara,Jamtara,GEN,BUDDHA DEB MARANDI,M,28,IND,1494,7,216606,134741,62.21,0,OTHERS
2009,Jharkhand,Jamtara,Jamtara,GEN,JASIMUDDIN KHAN,M,40,IND,1131,8,216606,134741,62.21,0,OTHERS
2009,Jharkhand,Jamtara,Jamtara,GEN,MOHAN LAL MANDAL,M,34,AITC,1108,9,216606,134741,62.21,0,OTHERS
2009,Jharkhand,Jamtara,Jamtara,GEN,DUBRAJ MANDAL,M,40,SP,781,10,216606,134741,62.21,0,OTHERS
2009,Jharkhand,Jamtara,Jamtara,GEN,RIYAZ AHMD,M,32,AJSUP,752,11,216606,134741,62.21,0,OTHERS
2009,Jharkhand,Jamtara,Jamtara,GEN,PRANAB KUMAR MONDAL,M,35,IND,670,12,216606,134741,62.21,0,OTHERS
2009,Jharkhand,Jamtara,Jamtara,GEN,ARUN MANDAL,M,48,AIFB,491,13,216606,134741,62.21,0,OTHERS
2009,Jharkhand,Jamtara,Jamtara,GEN,JAGANNATH PANDIT,M,52,JKKP,380,14,216606,134741,62.21,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,HEMANT SOREN,M,34,JMM,35129,1,194533,113419,58.3,1,JMM
2009,Jharkhand,Dumka,Dumka,ST,LOIS MARANDI,F,45,BJP,32460,2,194533,113419,58.3,0,BJP
2009,Jharkhand,Dumka,Dumka,ST,STEPHEN MARANDI,M,56,INC,27256,3,194533,113419,58.3,0,INC
2009,Jharkhand,Dumka,Dumka,ST,SUBHASH HEMBROM,M,43,CPM,3031,4,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,ASHOK KUMAR MURMU,M,47,AITC,2012,5,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,MALIN HEMBROM,M,48,IND,1703,6,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,RASKA SOREN,M,62,BSP,1422,7,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,BABU RAM MURMU,M,30,IND,1385,8,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,NOEL KISHOR MARANDI,M,36,IND,833,9,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,DR. SRILAL KISKU,M,50,IND,799,10,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,SIMON SOREN,M,44,IND,753,11,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,NARESH KUMAR GRACE MARANDI,M,60,IND,743,12,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,ALESH HANSDA,M,38,IND,720,13,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,RAMESHWAR SOREN,M,43,CPI(ML)(L),680,14,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,PRADHAN MURMU,M,31,IND,653,15,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,YOGESH MURMU,M,32,LTSD,621,16,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,SONA MURMU,F,56,IND,597,17,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,SATISH SOREN,M,63,IND,567,18,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,NIRMALA MURMU,F,34,RSP,555,19,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,MEENA SOREN,F,27,IND,535,20,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,RAM KISHORE MARANDI,M,38,IND,466,21,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Dumka,ST,SHIV JATAN TUDU,M,46,SP,456,22,194533,113419,58.3,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,SITA SOREN,F,35,JMM,38550,1,162923,98013,60.16,1,JMM
2009,Jharkhand,Dumka,Jama,ST,MANOJ KUMAR SINGH,M,36,BJP,25844,2,162923,98013,60.16,0,BJP
2009,Jharkhand,Dumka,Jama,ST,SUSHIL MARANDI,M,51,INC,12948,3,162923,98013,60.16,0,INC
2009,Jharkhand,Dumka,Jama,ST,VIJAYA PAHAN,F,44,RJD,2323,4,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,PANESHAL TUDU,M,26,IND,1886,5,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,LUKHI RAM TUDU,M,33,LTSD,1572,6,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,ENGLISH MARANDI,M,37,AITC,1424,7,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,PREM ANAND SOREN,M,35,BSP,1367,8,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,CHUNUMUNU MARANDI,M,61,IND,1327,9,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,ARJUN PUJHAR,M,33,SP,1319,10,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,SURJU TUDU,M,48,UGDP,1250,11,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,GOBIND HEMBROM,M,33,IND,985,12,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,MANGAL MURMU,M,47,IND,958,13,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,NIRMAL BESRA,M,54,IND,934,14,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,JITAN MARANDI,M,57,IND,768,15,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,SURESH SOREN,M,30,IND,767,16,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,PRADHAN KISKU,M,36,IND,741,17,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,BIRSA TOPPO,M,60,IND,685,18,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,SIRIL HANSDA,M,63,IND,675,19,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,PARBATI HEMBROM,F,48,IND,660,20,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,AWLIYS SOREN,M,39,IND,589,21,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jama,ST,KALESHWAR SOREN,M,38,IND,440,22,162923,98013,60.16,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,HARINARAYAN RAY,M,48,IND,33512,1,178901,116091,64.89,1,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,DEVENDRA KUNWAR,M,58,JMM,23025,2,178901,116091,64.89,0,JMM
2009,Jharkhand,Dumka,Jarmundi,GEN,BADAL,M,32,INC,17955,3,178901,116091,64.89,0,INC
2009,Jharkhand,Dumka,Jarmundi,GEN,BARUN KUMAR,M,46,BJP,11197,4,178901,116091,64.89,0,BJP
2009,Jharkhand,Dumka,Jarmundi,GEN,PRABHAT KUMAR SINGH,M,31,RJD,4018,5,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,JAYDEO MANDAL,M,43,IND,3749,6,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,GOPAL CHANDRA RAY,M,58,LTSD,2505,7,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,BABU RAM MURMU,M,52,IND,1984,8,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,RANJIT YADAV,M,39,BSP,1666,9,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,DURGA PRASAD LASKER,M,55,IND,1613,10,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,GHANSHYAM MAHTO,M,60,IND,1383,11,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,SHREEPATI MANDAL,M,42,IND,1270,12,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,NAVENDU SEN,M,34,IND,1268,13,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,HARI NARAIN PUJHAR,M,63,IND,1037,14,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,BAJRANG LAL AGARWAL,M,45,IND,941,15,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,KUMAR MANI TUDU,M,30,IND,886,16,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,KUTUBUDDIN ANSARI,M,52,IND,724,17,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,HARI CHARAN KHAWARE,M,56,IND,715,18,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,PRABHAKAR DUBEY,M,43,AITC,683,19,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,ANUP KUMAR RANKRAJ,M,40,SAP,658,20,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,SAHADEO PRASAD YADAV,M,36,CPI(ML)(L),634,21,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,LAMBODAR DARBEY,M,31,AJSUP,624,22,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,LAL MOHAN RAY,M,38,BSA,624,23,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,RAMPRIT RAJAK,M,65,IND,549,24,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,BRAJ KISHORE PANDIT,M,39,AIFB,538,25,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,SANAT KUMAR SAHA,M,72,IND,521,26,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,SUSHILA DEVI,F,42,IND,431,27,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,RAM FAL LAYAK,M,45,IND,386,28,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,SAMEER MIYA,M,25,IND,364,29,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,RAGHU NANDAN TIWARY,M,59,IND,349,30,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Dumka,Jarmundi,GEN,SHANKAR PRASAD MARIK,M,41,IND,269,31,178901,116091,64.89,0,OTHERS
2009,Jharkhand,Deoghar,Madhupur,GEN,HUSSAIN ANSARI,M,58,JMM,47880,1,242870,147566,60.76,1,JMM
2009,Jharkhand,Deoghar,Madhupur,GEN,SHIV DUTT SHARMA,M,40,JVM,27412,2,242870,147566,60.76,0,OTHERS
