year,statename,lcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance,
2011,Tamil Nadu,Villupuram,AROKIYASAMY.C,M,56,GEN,BJP,1100,0,1100,209392,173050,3,0,OTHERS,
2011,Tamil Nadu,Villupuram,PONMUDY.K,M,60,GEN,DMK,77202,1005,78207,209392,173050,2,0,DMK,
2011,Tamil Nadu,Villupuram,SHANMUGAM.C.V,M,45,GEN,AIADMK,90155,149,90304,209392,173050,1,1,AIADMK,
2011,Tamil Nadu,Vikravandi,VENUGOPAL.R,M,46,GEN,AIPPMR,385,0,385,186842,152070,10,0,OTHERS,
2011,Tamil Nadu,Vikravandi,SELVAMURUGAN.R.S,M,36,GEN,PPIS,387,0,387,186842,152070,9,0,OTHERS,
2011,Tamil Nadu,Vikravandi,RAGU.E,M,43,GEN,IND,672,0,672,186842,152070,8,0,OTHERS,
2011,Tamil Nadu,Vikravandi,RAMAMUTHY.T,M,70,GEN,IND,892,0,892,186842,152070,7,0,OTHERS,
2011,Tamil Nadu,Vikravandi,KALIYAPERUMAL.V,M,59,GEN,BSP,1118,0,1118,186842,152070,6,0,OTHERS,
2011,Tamil Nadu,Vikravandi,KAMALAKANNAN.M,M,34,GEN,IND,1547,0,1547,186842,152070,5,0,OTHERS,
2011,Tamil Nadu,Vikravandi,KANNADHSAN.A,M,28,GEN,PB,2212,0,2212,186842,152070,4,0,OTHERS,
2011,Tamil Nadu,Vikravandi,RAMAMOORTHI.K,M,41,GEN,IND,2442,0,2442,186842,152070,3,0,OTHERS,
2011,Tamil Nadu,Vikravandi,RATHAMANI.K,M,62,GEN,DMK,63518,241,63759,186842,152070,2,0,DMK,
2011,Tamil Nadu,Vikravandi,RAMAMURTHY.R,M,63,GEN,CPM,78640,16,78656,186842,152070,1,1,AIADMK,
2011,Tamil Nadu,Tirukkoyilur,SANTHI.R,F,44,GEN,IND,828,0,828,197599,159075,6,0,OTHERS,
2011,Tamil Nadu,Tirukkoyilur,PERIYASAMY.C,M,47,GEN,BSP,1271,0,1271,197599,159075,5,0,OTHERS,
2011,Tamil Nadu,Tirukkoyilur,VENKATESAN.S.S,M,43,GEN,IJK,3276,4,3280,197599,159075,4,0,OTHERS,
2011,Tamil Nadu,Tirukkoyilur,VENKATESAN.V,M,36,GEN,IND,6029,0,6029,197599,159075,3,0,OTHERS,
2011,Tamil Nadu,Tirukkoyilur,THANGAM. M,M,58,GEN,DMK,68713,725,69438,197599,159075,2,0,DMK,
2011,Tamil Nadu,Tirukkoyilur,VENKATESAN.L,M,43,GEN,DMDK,78141,88,78229,197599,159075,1,1,AIADMK,
2011,Tamil Nadu,Ulundurpettai,DEVAR.M,M,26,GEN,IND,764,0,764,229056,191047,10,0,OTHERS,
2011,Tamil Nadu,Ulundurpettai,ARASAN.K,M,50,GEN,IND,1018,0,1018,229056,191047,9,0,OTHERS,
2011,Tamil Nadu,Ulundurpettai,JOHNPETER.M,M,32,GEN,IND,1576,0,1576,229056,191047,8,0,OTHERS,
2011,Tamil Nadu,Ulundurpettai,MUTHAIYAN.G,M,60,GEN,IND,1743,0,1743,229056,191047,7,0,OTHERS,
2011,Tamil Nadu,Ulundurpettai,VENKATESAN.M,M,39,SC,CPI(ML)(L),1751,0,1751,229056,191047,6,0,OTHERS,
2011,Tamil Nadu,Ulundurpettai,JAGATEESAN.L,M,44,GEN,IND,1811,0,1811,229056,191047,5,0,OTHERS,
2011,Tamil Nadu,Ulundurpettai,ANBU.A,F,36,GEN,BJP,2661,1,2662,229056,191047,4,0,OTHERS,
2011,Tamil Nadu,Ulundurpettai,CHANDIRASEKARAN.N,M,55,GEN,IND,3642,0,3642,229056,191047,3,0,OTHERS,
2011,Tamil Nadu,Ulundurpettai,MOHAMEDYOUSUF.M,M,43,GEN,VCK,61025,261,61286,229056,191047,2,0,DMK,
2011,Tamil Nadu,Ulundurpettai,KUMARAGURU.R,M,49,GEN,AIADMK,114575,219,114794,229056,191047,1,1,AIADMK,
2011,Tamil Nadu,Rishivandiyam,KANNAN.A,M,63,GEN,BSP,707,0,707,206830,171405,10,0,OTHERS,
2011,Tamil Nadu,Rishivandiyam,MURUGAN.V,M,42,GEN,IND,1299,0,1299,206830,171405,9,0,OTHERS,
2011,Tamil Nadu,Rishivandiyam,SENTHIL.K,M,29,GEN,IND,1587,0,1587,206830,171405,8,0,OTHERS,
2011,Tamil Nadu,Rishivandiyam,RAJASUNDARAM.B,M,36,GEN,BJP,1791,2,1793,206830,171405,7,0,OTHERS,
2011,Tamil Nadu,Rishivandiyam,SELVARAJU J,M,28,GEN,LSP,1860,0,1860,206830,171405,6,0,OTHERS,
2011,Tamil Nadu,Rishivandiyam,RAMAJAYAM.M,M,54,GEN,IND,2044,0,2044,206830,171405,5,0,OTHERS,
2011,Tamil Nadu,Rishivandiyam,NATARAJAN.P,M,47,GEN,IJK,3227,0,3227,206830,171405,4,0,OTHERS,
2011,Tamil Nadu,Rishivandiyam,VIJAYAKANTH.M,M,27,GEN,IND,7355,0,7355,206830,171405,3,0,OTHERS,
2011,Tamil Nadu,Rishivandiyam,2   SIVARAJ.S,M,56,GEN,INC,60029,340,60369,206830,171405,2,0,DMK,
2011,Tamil Nadu,Rishivandiyam,   VIJAYKANT,M,58,GEN,DMDK,91149,15,91164,206830,171405,1,1,AIADMK,
2011,Tamil Nadu,Sankarapuram,SEKAR.K,M,57,GEN,IND,374,0,374,208838,170824,10,0,OTHERS,
2011,Tamil Nadu,Sankarapuram,ANANDHADASS.C,M,31,GEN,LJP,444,0,444,208838,170824,9,0,OTHERS,
2011,Tamil Nadu,Sankarapuram,VENKATESAN.A,M,32,GEN,IND,537,0,537,208838,170824,8,0,OTHERS,
2011,Tamil Nadu,Sankarapuram,GUNASEKAR.M,M,54,GEN,IJK,579,0,579,208838,170824,7,0,OTHERS,
2011,Tamil Nadu,Sankarapuram,MOHAN.S,M,44,GEN,IND,745,0,745,208838,170824,6,0,OTHERS,
2011,Tamil Nadu,Sankarapuram,KUMAR.P,M,44,GEN,BSP,1492,0,1492,208838,170824,5,0,OTHERS,
2011,Tamil Nadu,Sankarapuram,JAYAVERMA.K,M,62,GEN,BJP,1874,0,1874,208838,170824,4,0,OTHERS,
2011,Tamil Nadu,Sankarapuram,VENKATESAN.S,M,28,GEN,IND,1933,0,1933,208838,170824,3,0,OTHERS,
2011,Tamil Nadu,Sankarapuram,UDHAYASURIYAN.T,M,47,GEN,DMK,74602,722,75324,208838,170824,2,0,DMK,
2011,Tamil Nadu,Sankarapuram,MOHAN.P,M,60,GEN,AIADMK,87433,89,87522,208838,170824,1,1,AIADMK,
2011,Tamil Nadu,Ambattur,PALANI. D,M,37,GEN,IND,95,0,95,264990,186347,16,0,OTHERS,
2011,Tamil Nadu,Ambattur,RAMAKRISHNAN. K,M,45,GEN,IND,136,1,137,264990,186347,15,0,OTHERS,
2011,Tamil Nadu,Ambattur,INBARAJ. D,M,48,SC,IND,168,0,168,264990,186347,14,0,OTHERS,
2011,Tamil Nadu,Ambattur,LOGUBABU. B,M,40,GEN,IND,184,0,184,264990,186347,13,0,OTHERS,
2011,Tamil Nadu,Ambattur,BALAJI. G,M,32,SC,IND,201,0,201,264990,186347,12,0,OTHERS,
2011,Tamil Nadu,Ambattur,RAJENDRAN. N,M,49,GEN,IND,261,0,261,264990,186347,11,0,OTHERS,
2011,Tamil Nadu,Ambattur,ELUMALAI. P,M,49,SC,IND,461,0,461,264990,186347,10,0,OTHERS,
2011,Tamil Nadu,Ambattur,PALANIVEL. K,M,45,SC,CPI(ML)(L),476,1,477,264990,186347,9,0,OTHERS,
2011,Tamil Nadu,Ambattur,LOKESH. D,M,32,GEN,IND,608,0,608,264990,186347,8,0,OTHERS,
2011,Tamil Nadu,Ambattur,BHUVANESWARI. S,F,46,GEN,IJK,905,0,905,264990,186347,6,0,OTHERS,
2011,Tamil Nadu,Ambattur,JAGEDHEESWARAN. D,M,28,GEN,LSP,904,1,905,264990,186347,6,0,OTHERS,
2011,Tamil Nadu,Ambattur,MOHAMED ABBAS. S,M,31,GEN,BSP,962,0,962,264990,186347,5,0,OTHERS,
2011,Tamil Nadu,Ambattur,DEVARAJAN. C,M,41,GEN,JMM,1128,0,1128,264990,186347,4,0,OTHERS,
2011,Tamil Nadu,Ambattur,JEYACHANDRA. T,F,51,GEN,BJP,3908,4,3912,264990,186347,3,0,OTHERS,
2011,Tamil Nadu,Ambattur,RANAGANATHAN. B,M,60,GEN,DMK,76535,78,76613,264990,186347,2,0,DMK,
2011,Tamil Nadu,Ambattur,VEDHACHALAM. S,M,57,GEN,AIADMK,99308,22,99330,264990,186347,1,1,AIADMK,
2011,Tamil Nadu,Kallakurichi(SC),A.AMSAVALLI,F,25,SC,LJP,760,0,760,217252,178906,10,0,OTHERS,
2011,Tamil Nadu,Kallakurichi(SC),M.GURUSAMY,M,31,SC,IND,1025,0,1025,217252,178906,9,0,OTHERS,
2011,Tamil Nadu,Kallakurichi(SC),N.RAJESH,M,30,SC,BJP,1190,2,1192,217252,178906,8,0,OTHERS,
2011,Tamil Nadu,Kallakurichi(SC),M.DINESH,M,34,SC,BSP,1481,0,1481,217252,178906,7,0,OTHERS,
2011,Tamil Nadu,Kallakurichi(SC),V.ANANTHI,F,33,SC,IND,2246,0,2246,217252,178906,6,0,OTHERS,
2011,Tamil Nadu,Kallakurichi(SC),M.SENTHILKUMAR,M,33,SC,IND,2425,0,2425,217252,178906,5,0,OTHERS,
2011,Tamil Nadu,Kallakurichi(SC),K.ARIVUKKARASU,M,30,SC,IJK,3242,4,3246,217252,178906,4,0,OTHERS,
2011,Tamil Nadu,Kallakurichi(SC),K.NATESAN,M,60,SC,IND,4031,0,4031,217252,178906,3,0,OTHERS,
2011,Tamil Nadu,Kallakurichi(SC),A.C.PAVARASU,M,45,SC,VCK,50665,586,51251,217252,178906,2,0,DMK,
2011,Tamil Nadu,Kallakurichi(SC),K.ALAGUVELU,F,43,SC,AIADMK,111017,232,111249,217252,178906,1,1,AIADMK,
2011,Tamil Nadu,Gangavalli(SC),VIJAYA,F,37,SC,BSP,602,0,602,183269,150047,10,0,OTHERS,
2011,Tamil Nadu,Gangavalli(SC),ALAGUVEL.M.P,M,46,SC,IND,624,0,624,183269,150047,9,0,OTHERS,
2011,Tamil Nadu,Gangavalli(SC),SUBHA.M,F,26,SC,IND,656,1,657,183269,150047,8,0,OTHERS,
2011,Tamil Nadu,Gangavalli(SC),RAJA.S,M,45,SC,LJP,1520,0,1520,183269,150047,7,0,OTHERS,
2011,Tamil Nadu,Gangavalli(SC),MATHIALAGAN.G,M,43,SC,BJP,1786,1,1787,183269,150047,6,0,OTHERS,
2011,Tamil Nadu,Gangavalli(SC),MURUGESAN.A,M,35,SC,IND,2451,1,2452,183269,150047,5,0,OTHERS,
2011,Tamil Nadu,Gangavalli(SC),SIVAKAMI.P,F,55,SC,IJK,4037,11,4048,183269,150047,4,0,OTHERS,
2011,Tamil Nadu,Gangavalli(SC),MANIMARAN.J,M,30,SC,IND,5978,0,5978,183269,150047,3,0,OTHERS,
2011,Tamil Nadu,Gangavalli(SC),CHINNADURAI.K,M,45,SC,DMK,58879,578,59457,183269,150047,2,0,DMK,
2011,Tamil Nadu,Gangavalli(SC),SUBHA.R,F,31,SC,DMDK,72825,97,72922,183269,150047,1,1,AIADMK,
2011,Tamil Nadu,Attur(SC),DHANASEKARAN.A,M,37,SC,IND,303,0,303,196894,158536,12,0,OTHERS,
2011,Tamil Nadu,Attur(SC),ANAI ARASU.S.K,M,27,SC,IND,388,0,388,196894,158536,11,0,OTHERS,
2011,Tamil Nadu,Attur(SC),ARUMUGAM.D,M,37,SC,IND,393,0,393,196894,158536,10,0,OTHERS,
2011,Tamil Nadu,Attur(SC),VADIVEL.M,M,38,SC,IND,647,1,648,196894,158536,9,0,OTHERS,
2011,Tamil Nadu,Attur(SC),MAGESWARAN.K,M,34,SC,IND,729,0,729,196894,158536,8,0,OTHERS,
2011,Tamil Nadu,Attur(SC),MARIAPPAN.M.P,M,56,SC,BSP,1366,0,1366,196894,158536,7,0,OTHERS,
2011,Tamil Nadu,Attur(SC),RAJAMANICKAM.C,M,46,SC,IND,1462,0,1462,196894,158536,6,0,OTHERS,
2011,Tamil Nadu,Attur(SC),ANNADURAI.K,M,49,SC,BJP,1687,3,1690,196894,158536,5,0,OTHERS,
2011,Tamil Nadu,Attur(SC),PALANIRAJA.K,M,30,SC,IND,2348,0,2348,196894,158536,4,0,OTHERS,
2011,Tamil Nadu,Attur(SC),ARULKUMAR.N,M,36,SC,IJK,2975,18,2993,196894,158536,3,0,OTHERS,
2011,Tamil Nadu,Attur(SC),ARTHANARI.S.K.,M,33,SC,INC,57654,526,58180,196894,158536,2,0,DMK,
2011,Tamil Nadu,Attur(SC),MADHESWARAN.S,M,45,SC,AIADMK,87828,208,88036,196894,158536,1,1,AIADMK,
2011,Tamil Nadu,Yercaud(ST),SIVAKUMAR.S,M,36,ST,IND,1744,0,1744,210158,179492,6,0,OTHERS,
2011,Tamil Nadu,Yercaud(ST),MAHESWARAN.K,M,27,ST,IJK,2177,8,2185,210158,179492,5,0,OTHERS,
2011,Tamil Nadu,Yercaud(ST),RAJASELVAM.P.,M,36,ST,BJP,2260,6,2266,210158,179492,4,0,OTHERS,
2011,Tamil Nadu,Yercaud(ST),SELVAM.L.,M,40,ST,IND,2437,0,2437,210158,179492,3,0,OTHERS,
2011,Tamil Nadu,Yercaud(ST),TAMILSELVAN.C.,M,39,ST,DMK,66233,406,66639,210158,179492,2,0,DMK,
2011,Tamil Nadu,Yercaud(ST),PERUMAL.C,M,61,ST,AIADMK,104156,65,104221,210158,179492,1,1,AIADMK,
2011,Tamil Nadu,Omalur,SOMASUNDARAM.B,M,49,GEN,IND,442,0,442,227342,187770,11,0,OTHERS,
2011,Tamil Nadu,Omalur,GOVINDARAJ.J,M,33,GEN,JKNPP,444,0,444,227342,187770,10,0,OTHERS,
2011,Tamil Nadu,Omalur,NATARAJAN.K,M,34,SC,PB,495,0,495,227342,187770,9,0,OTHERS,
2011,Tamil Nadu,Omalur,BALASUBRAMANI.G,M,45,GEN,AIJMK,718,0,718,227342,187770,8,0,OTHERS,
2011,Tamil Nadu,Omalur,THANGAMANI.S,M,31,SC,BSP,907,0,907,227342,187770,7,0,OTHERS,
2011,Tamil Nadu,Omalur,SELVARASU.C,M,46,SC,IND,1262,0,1262,227342,187770,6,0,OTHERS,
2011,Tamil Nadu,Omalur,RAMACHANDIRAN.P,M,29,SC,IND,1840,0,1840,227342,187770,5,0,OTHERS,
2011,Tamil Nadu,Omalur,KANDASAMI.S,M,55,GEN,IJK,1860,3,1863,227342,187770,4,0,OTHERS,
2011,Tamil Nadu,Omalur,SIVARAM.B,M,40,GEN,BJP,2130,9,2139,227342,187770,3,0,OTHERS,
2011,Tamil Nadu,Omalur,TAMIZHARASU.A,M,49,GEN,PMK,65267,291,65558,227342,187770,2,0,DMK,
2011,Tamil Nadu,Omalur,KRISHNAN.C,M,65,GEN,AIADMK,112025,77,112102,227342,187770,1,1,AIADMK,
2011,Tamil Nadu,Mettur,PALANISAMY.K.,M,47,GEN,IND,367,0,367,212992,169607,14,0,OTHERS,
2011,Tamil Nadu,Mettur,PALANI.K.,M,42,GEN,IND,473,0,473,212992,169607,13,0,OTHERS,
2011,Tamil Nadu,Mettur,PARTHEEBAN.G.,M,28,GEN,IND,605,0,605,212992,169607,12,0,OTHERS,
2011,Tamil Nadu,Mettur,PARTHIPAN.P.,M,29,GEN,IND,672,0,672,212992,169607,11,0,OTHERS,
2011,Tamil Nadu,Mettur,MURUGAN.P.,M,28,GEN,IND,1110,0,1110,212992,169607,10,0,OTHERS,
2011,Tamil Nadu,Mettur,RANJITH.V.,M,34,SC,IND,1253,1,1254,212992,169607,8,0,OTHERS,
2011,Tamil Nadu,Mettur,MANI.R.,M,67,GEN,IND,1254,0,1254,212992,169607,8,0,OTHERS,
2011,Tamil Nadu,Mettur,PARTHIBAN.S.K.,M,35,GEN,IND,1338,0,1338,212992,169607,7,0,OTHERS,
2011,Tamil Nadu,Mettur,BALASUBRAMANIAN.P.,M,35,GEN,BJP,2282,4,2286,212992,169607,6,0,OTHERS,
2011,Tamil Nadu,Mettur,SENTHILKUMAR.R.,M,35,GEN,IJK,2484,3,2487,212992,169607,5,0,OTHERS,
2011,Tamil Nadu,Mettur,PAKKIAM.(TMT) A.,F,44,GEN,IND,2738,0,2738,212992,169607,4,0,OTHERS,
2011,Tamil Nadu,Mettur,PADMARAJAN.(DR).K.,M,52,GEN,IND,6271,2,6273,212992,169607,3,0,OTHERS,
2011,Tamil Nadu,Mettur,MANI.G.K.,M,59,GEN,PMK,72597,481,73078,212992,169607,2,0,DMK,
2011,Tamil Nadu,Mettur,PARTHIBAN.S.R.,M,41,GEN,DMDK,75575,97,75672,212992,169607,1,1,AIADMK,
2011,Tamil Nadu,Edappadi,MUTHURAJ.M,M,36,GEN,IND,1899,0,1899,217074,185494,6,0,OTHERS,
2011,Tamil Nadu,Edappadi,THANGARAJ.B,M,37,GEN,BJP,1899,2,1901,217074,185494,5,0,OTHERS,
2011,Tamil Nadu,Edappadi,PURUSOTHAMAN.N.R,M,34,GEN,IND,1924,0,1924,217074,185494,4,0,OTHERS,
2011,Tamil Nadu,Edappadi,VENKATESAN.M,M,37,GEN,IJK,3638,0,3638,217074,185494,3,0,OTHERS,
2011,Tamil Nadu,Edappadi,KARTHE.M,M,42,GEN,PMK,69586,262,69848,217074,185494,2,0,DMK,
2011,Tamil Nadu,Edappadi,PALANISWAMI.K,M,56,GEN,AIADMK,104531,55,104586,217074,185494,1,1,AIADMK,
2011,Tamil Nadu,Edappadi,SIVAKUMAR.S,M,34,GEN,IND,412,1,413,217074,185494,9,0,OTHERS,
2011,Tamil Nadu,Edappadi,ARAVGIRI.G,M,36,GEN,IND,530,0,530,217074,185494,8,0,OTHERS,
2011,Tamil Nadu,Edappadi,GNANAMANI.A,M,54,GEN,IND,755,0,755,217074,185494,7,0,OTHERS,
2011,Tamil Nadu,Sankari,CHANDRAN.M,M,37,SC,IND,337,0,337,214637,184859,14,0,OTHERS,
2011,Tamil Nadu,Sankari,DINESHKUMAR.C,M,29,GEN,IND,383,0,383,214637,184859,13,0,OTHERS,
2011,Tamil Nadu,Sankari,ELANGO.M,M,53,GEN,IND,402,1,403,214637,184859,12,0,OTHERS,
2011,Tamil Nadu,Sankari,MADHU.M,M,55,GEN,IND,509,0,509,214637,184859,11,0,OTHERS,
2011,Tamil Nadu,Sankari,SARAVANAN.K,M,33,GEN,IND,537,0,537,214637,184859,10,0,OTHERS,
2011,Tamil Nadu,Sankari,SAKTHIVEL.S,M,41,GEN,IND,551,0,551,214637,184859,9,0,OTHERS,
2011,Tamil Nadu,Sankari,SANA ULLAKHAN.B,M,45,GEN,BSP,844,0,844,214637,184859,8,0,OTHERS,
2011,Tamil Nadu,Sankari,PUSHPARAJ.K,M,47,GEN,IND,851,0,851,214637,184859,7,0,OTHERS,
2011,Tamil Nadu,Sankari,MOHANKUMAR.M,M,34,GEN,IJK,1095,0,1095,214637,184859,6,0,OTHERS,
2011,Tamil Nadu,Sankari,VENKADACHALAM.S.K.,M,43,GEN,IND,1103,0,1103,214637,184859,5,0,OTHERS,
2011,Tamil Nadu,Sankari,NATARAJAN.P,M,49,GEN,BJP,1124,3,1127,214637,184859,4,0,OTHERS,
2011,Tamil Nadu,Sankari,BOOPATHY.M,M,35,GEN,IND,1194,0,1194,214637,184859,3,0,OTHERS,
2011,Tamil Nadu,Sankari,VEERAPANDI S.ARUMUGAM,M,72,GEN,DMK,70122,301,70423,214637,184859,2,0,DMK,
2011,Tamil Nadu,Sankari,VIJAYALAKSHMI PALANISAMY.P,F,59,GEN,AIADMK,105450,52,105502,214637,184859,1,1,AIADMK,
2011,Tamil Nadu,Salem(West),KAMALAKKANNAN.S,M,41,GEN,IND,118,0,118,212454,169785,13,0,OTHERS,
2011,Tamil Nadu,Salem(West),ARULMURUGAN.G,M,31,GEN,IND,135,0,135,212454,169785,12,0,OTHERS,
2011,Tamil Nadu,Salem(West),KULANDAIVEL.E,M,32,GEN,IND,225,0,225,212454,169785,11,0,OTHERS,
2011,Tamil Nadu,Salem(West),SRINIVASAN.G,M,36,GEN,IND,245,1,246,212454,169785,10,0,OTHERS,
2011,Tamil Nadu,Salem(West),PARAMESHWARI.K,F,34,GEN,BSP,355,2,357,212454,169785,9,0,OTHERS,
2011,Tamil Nadu,Salem(West),CHANDRASEKARAN.G,M,28,GEN,IND,458,0,458,212454,169785,7,0,OTHERS,
2011,Tamil Nadu,Salem(West),SANKAR.P,M,32,GEN,IND,458,0,458,212454,169785,7,0,OTHERS,
2011,Tamil Nadu,Salem(West),JEEVANANTHAM.M,M,49,GEN,IND,603,0,603,212454,169785,6,0,OTHERS,
2011,Tamil Nadu,Salem(West),BALAJI.K.R,M,36,GEN,IJK,793,3,796,212454,169785,5,0,OTHERS,
2011,Tamil Nadu,Salem(West),ANNADURAI.A,M,34,SC,APM,853,0,853,212454,169785,4,0,OTHERS,
2011,Tamil Nadu,Salem(West),ELUMALAI.K.K.,M,50,GEN,BJP,1322,5,1327,212454,169785,3,0,OTHERS,
2011,Tamil Nadu,Salem(West),RAJENDRAN.R,M,52,GEN,DMK,67871,403,68274,212454,169785,2,0,DMK,
2011,Tamil Nadu,Salem(West),VENKATACHALAM.G,M,47,GEN,AIADMK,95847,88,95935,212454,169785,1,1,AIADMK,
2011,Tamil Nadu,Salem(North),CHAKRAVARTHY  C,M,36,SC,IND,163,0,163,219327,163356,16,0,OTHERS,
2011,Tamil Nadu,Salem(North),KANNAN T N,M,39,GEN,IND,194,0,194,219327,163356,15,0,OTHERS,
2011,Tamil Nadu,Salem(North),MUTHUSAMY P,M,36,GEN,IND,206,0,206,219327,163356,14,0,OTHERS,
2011,Tamil Nadu,Salem(North),MOHAMED ILIYAS A,M,45,GEN,IND,218,0,218,219327,163356,13,0,OTHERS,
2011,Tamil Nadu,Salem(North),CHINNAPAIYAN K R,M,70,GEN,IND,264,1,265,219327,163356,12,0,OTHERS,
2011,Tamil Nadu,Salem(North),YUVARAJA V,M,31,GEN,IND,392,0,392,219327,163356,11,0,OTHERS,
2011,Tamil Nadu,Salem(North),MOHAN D,M,49,GEN,IND,403,0,403,219327,163356,10,0,OTHERS,
2011,Tamil Nadu,Salem(North),RAJA A,M,43,SC,IND,429,0,429,219327,163356,9,0,OTHERS,
2011,Tamil Nadu,Salem(North),RAMESHBABU K R,M,46,SC,BSP,540,1,541,219327,163356,8,0,OTHERS,
2011,Tamil Nadu,Salem(North),SHAHJAHAN M A,M,41,GEN,IND,579,0,579,219327,163356,7,0,OTHERS,
2011,Tamil Nadu,Salem(North),KAMBAR G,M,39,SC,RPI,804,0,804,219327,163356,6,0,OTHERS,
2011,Tamil Nadu,Salem(North),VENKATESAN V,M,39,GEN,IJK,1956,9,1965,219327,163356,5,0,OTHERS,
2011,Tamil Nadu,Salem(North),MOHAN D,M,53,GEN,BJP,4111,22,4133,219327,163356,4,0,OTHERS,
2011,Tamil Nadu,Salem(North),CHINNUSAMY C,M,50,GEN,UMK,4516,1,4517,219327,163356,3,0,OTHERS,
2011,Tamil Nadu,Salem(North),JAYAPRAKASH G,M,37,GEN,INC,59154,437,59591,219327,163356,2,0,DMK,
2011,Tamil Nadu,Salem(North),ALAGAPURAM R MOHANRAJ,M,57,GEN,DMDK,88814,142,88956,219327,163356,1,1,AIADMK,
2011,Tamil Nadu,Madavaram,SENTHILKUMAR B,M,30,GEN,IND,193,0,193,275626,207193,12,0,OTHERS,
2011,Tamil Nadu,Madavaram,MEGANATHAN S,M,37,GEN,IND,233,0,233,275626,207193,11,0,OTHERS,
2011,Tamil Nadu,Madavaram,NANDAKUMAR P,M,40,GEN,IND,360,0,360,275626,207193,10,0,OTHERS,
2011,Tamil Nadu,Madavaram,JANAKIRAMAN S,M,44,GEN,CPI(ML)(L),408,0,408,275626,207193,9,0,OTHERS,
2011,Tamil Nadu,Madavaram,RAJA K,M,37,GEN,IND,872,0,872,275626,207193,8,0,OTHERS,
2011,Tamil Nadu,Madavaram,SRINIVASAN K,M,40,GEN,JMM,978,0,978,275626,207193,7,0,OTHERS,
2011,Tamil Nadu,Madavaram,JANAKIRAMAN N,M,39,GEN,BSP,1280,0,1280,275626,207193,6,0,OTHERS,
2011,Tamil Nadu,Madavaram,RAMESH A,M,51,GEN,PB,1963,1,1964,275626,207193,5,0,OTHERS,
2011,Tamil Nadu,Madavaram,KUMARAN P,M,36,GEN,IND,2135,0,2135,275626,207193,4,0,OTHERS,
2011,Tamil Nadu,Madavaram,SIVAKUMAR B,M,40,GEN,BJP,2597,2,2599,275626,207193,3,0,OTHERS,
2011,Tamil Nadu,Madavaram,KANIMOZHI N S,F,37,GEN,DMK,80604,99,80703,275626,207193,2,0,DMK,
2011,Tamil Nadu,Madavaram,MOORTHY V,M,52,GEN,AIADMK,115454,14,115468,275626,207193,1,1,AIADMK,
2011,Tamil Nadu,Madavaram,SRINIVASAN G S,M,38,GEN,IND,132,0                 132,,275626,207193,13,0,OTHERS,
2011,Tamil Nadu,Salem(South),THOMAS.K.C.,M,57,GEN,AIJMK,88,0,88,219949,173464,15,0,OTHERS,
2011,Tamil Nadu,Salem(South),SHANMUGAM.N,M,40,GEN,IND,95,0,95,219949,173464,14,0,OTHERS,
2011,Tamil Nadu,Salem(South),GOPAL.V,M,39,GEN,IND,63,0,63,219949,173464,16,0,OTHERS,
2011,Tamil Nadu,Salem(South),ANBU.D,M,43,GEN,ADSMK,125,0,125,219949,173464,13,0,OTHERS,
2011,Tamil Nadu,Salem(South),SABARIMUTHU.A,M,34,GEN,IND,156,0,156,219949,173464,12,0,OTHERS,
2011,Tamil Nadu,Salem(South),VISWANATHAN.G,M,32,GEN,LSP,279,0,279,219949,173464,11,0,OTHERS,
2011,Tamil Nadu,Salem(South),KALAICHELIYAN.K,M,47,GEN,IND,287,0,287,219949,173464,10,0,OTHERS,
2011,Tamil Nadu,Salem(South),JANAKIRAMAN.J,M,27,GEN,IND,395,0,395,219949,173464,9,0,OTHERS,
2011,Tamil Nadu,Salem(South),SHAHJAHAN.M.A.,M,41,GEN,IND,421,2,423,219949,173464,8,0,OTHERS,
2011,Tamil Nadu,Salem(South),BALAKRISHNAN.P,M,37,SC,IND,462,0,462,219949,173464,7,0,OTHERS,
2011,Tamil Nadu,Salem(South),PANDIYAN.R,M,39,SC,BSP,600,0,600,219949,173464,6,0,OTHERS,
2011,Tamil Nadu,Salem(South),SIVANANDHAM.M.R,M,36,GEN,IJK,619,3,622,219949,173464,5,0,OTHERS,
2011,Tamil Nadu,Salem(South),MAHALINGAM.N,M,48,SC,UCPI,2325,0,2325,219949,173464,4,0,OTHERS,
2011,Tamil Nadu,Salem(South),ANNADURAI.N,M,44,GEN,BJP,2372,5,2377,219949,173464,3,0,OTHERS,
2011,Tamil Nadu,Salem(South),SIVALINGAM.S.R.,M,61,GEN,DMK,52178,298,52476,219949,173464,2,0,DMK,
2011,Tamil Nadu,Salem(South),SELVARAJU.M.K.,M,58,GEN,AIADMK,112615,76,112691,219949,173464,1,1,AIADMK,
2011,Tamil Nadu,Veerapandi,DHANAPAL.K,M,40,SC,IND,85,0,85,201660,179729,13,0,OTHERS,
2011,Tamil Nadu,Veerapandi,MATHIAZHAGAN.K,M,42,SC,IND,90,0,90,201660,179729,12,0,OTHERS,
2011,Tamil Nadu,Veerapandi,DHANAPAL.S,M,34,GEN,IND,93,0,93,201660,179729,11,0,OTHERS,
2011,Tamil Nadu,Veerapandi,YUVARAJ.S,M,33,GEN,IND,156,0,156,201660,179729,10,0,OTHERS,
