statename,year,distname,lcname,category,candidate,sex,age,party,total,rank,electors,polled,pollperc,win,alliance
Jharkhand,2005,Deoghar,Sarath,GEN,SUMAN KUMAR SINGH,M,32,IND,3092,4,212216,133969,63.13,0,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,JAYANT RAO PATEL,M,34,BSP,2167,5,212216,133969,63.13,0,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,BIVEK KUMAR SINGH,M,29,IND,1712,6,212216,133969,63.13,0,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,RURDRANAND RAW,M,26,IND,791,7,212216,133969,63.13,0,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,MAMLESWAR SINGH,M,39,IND,693,8,212216,133969,63.13,0,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,MD. JARIF,M,46,SP,607,9,212216,133969,63.13,0,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,ARUN MANDAL,M,44,AIFB,586,10,212216,133969,63.13,0,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,DHANESHWAR SOREN,M,43,IND,556,11,212216,133969,63.13,0,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,SAHADEO PD MANDAL,M,56,JVD,437,12,212216,133969,63.13,0,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,JAGNNATH HAZARA,M,41,LJP,433,13,212216,133969,63.13,0,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,SURESH PRASAD SINGH,M,33,JVC,378,14,212216,133969,63.13,0,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,N.K. TIWARY,M,53,IND,258,15,212216,133969,63.13,0,OTHERS
Jharkhand,2005,Deoghar,Deoghar,SC,KAMESHWAR NATH DAS,M,49,JD(U),43065,1,284246,145746,51.27,1,OTHERS
Jharkhand,2005,Deoghar,Deoghar,SC,SURESH PASWAN,M,43,RJD,33442,2,284246,145746,51.27,0,OTHERS
Jharkhand,2005,Deoghar,Deoghar,SC,MANOJ KUMAR DAS,M,33,JMM,23930,3,284246,145746,51.27,0,JMM
Jharkhand,2005,Deoghar,Deoghar,SC,SHANKAR PASWAN,M,45,LJP,9351,4,284246,145746,51.27,0,OTHERS
Jharkhand,2005,Deoghar,Deoghar,SC,RAJENDRA DAS,M,41,INC,8548,5,284246,145746,51.27,0,INC
Jharkhand,2005,Deoghar,Deoghar,SC,NIRMALA BHARTI,F,27,BSP,8354,6,284246,145746,51.27,0,OTHERS
Jharkhand,2005,Deoghar,Deoghar,SC,SUNIL MAHTHA,M,32,IND,6923,7,284246,145746,51.27,0,OTHERS
Jharkhand,2005,Deoghar,Deoghar,SC,RAM AWATAR PRASAD,M,37,SP,2360,8,284246,145746,51.27,0,OTHERS
Jharkhand,2005,Deoghar,Deoghar,SC,BIJENDRA TURI,M,28,CPI(ML)(L),1986,9,284246,145746,51.27,0,OTHERS
Jharkhand,2005,Deoghar,Deoghar,SC,DEV SARANAGAT NARAYAN DAS,M,30,AITC,1759,10,284246,145746,51.27,0,OTHERS
Jharkhand,2005,Deoghar,Deoghar,SC,NARESH HAZRA,M,25,IND,1664,11,284246,145746,51.27,0,OTHERS
Jharkhand,2005,Deoghar,Deoghar,SC,SHIV RAM CHOUDHARY,M,49,AIFB,1546,12,284246,145746,51.27,0,OTHERS
Jharkhand,2005,Deoghar,Deoghar,SC,PRAKASH DAS,M,31,SAP,1467,13,284246,145746,51.27,0,OTHERS
Jharkhand,2005,Deoghar,Deoghar,SC,VIJAY RAJAK,M,28,JVD,1351,14,284246,145746,51.27,0,OTHERS
Jharkhand,2005,Godda,Poreyahat,GEN,PRADEEP YADAV,M,39,BJP,72342,1,221773,137635,62.06,1,BJP
Jharkhand,2005,Godda,Poreyahat,GEN,PRASHANT KUMAR,M,40,JMM,48050,2,221773,137635,62.06,0,JMM
Jharkhand,2005,Godda,Poreyahat,GEN,ANAND KUMAR,M,30,SP,3693,3,221773,137635,62.06,0,OTHERS
Jharkhand,2005,Godda,Poreyahat,GEN,KUNDAN KUMAR LAL,M,48,UGDP,3344,4,221773,137635,62.06,0,OTHERS
Jharkhand,2005,Godda,Poreyahat,GEN,DEOLAL HEMRAM,M,39,BSP,3242,5,221773,137635,62.06,0,OTHERS
Jharkhand,2005,Godda,Poreyahat,GEN,SHEELA DEVI URF SHAIL DEVI,F,34,IND,2116,6,221773,137635,62.06,0,OTHERS
Jharkhand,2005,Godda,Poreyahat,GEN,LAMVODAR DARWE,M,28,AJSU,1280,7,221773,137635,62.06,0,OTHERS
Jharkhand,2005,Godda,Poreyahat,GEN,RAJESH SHARMA,M,37,IND,1175,8,221773,137635,62.06,0,OTHERS
Jharkhand,2005,Godda,Poreyahat,GEN,MANOJ KUMAR,M,32,IND,616,9,221773,137635,62.06,0,OTHERS
Jharkhand,2005,Godda,Poreyahat,GEN,UMESH PANJIYARA,M,47,IND,535,10,221773,137635,62.06,0,OTHERS
Jharkhand,2005,Godda,Poreyahat,GEN,ABDUL JABBAR MOHSIN,M,44,IND,421,11,221773,137635,62.06,0,OTHERS
Jharkhand,2005,Godda,Poreyahat,GEN,DEENESH KUMAR SINGH,M,30,IND,421,12,221773,137635,62.06,0,OTHERS
Jharkhand,2005,Godda,Poreyahat,GEN,JAFEER ANSARI,M,31,IND,400,13,221773,137635,62.06,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,MANOHAR KUMAR TEKARIWAL,M,40,BJP,43728,1,239166,136824,57.21,1,BJP
Jharkhand,2005,Godda,Godda,GEN,SANJAY PRASAD YADAV,M,34,RJD,30639,2,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,RAJNISH ANAND,M,38,INC,23877,3,239166,136824,57.21,0,INC
Jharkhand,2005,Godda,Godda,GEN,PREM NANDAN KUMAR,M,39,JMM,19290,4,239166,136824,57.21,0,JMM
Jharkhand,2005,Godda,Godda,GEN,RAM PRATAP NARAYAN,M,33,BSP,4057,5,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,DUKH MOCHAN CHAUDHARY,M,60,AJSU,2600,6,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,DEORAJ DUBEY,M,30,IND,1817,7,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,SUMANT SINGH,M,28,IND,869,8,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,JOHAN LAL KISKU,M,38,JKPP,824,9,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,BAIKUNTH PRASAD YADAV,M,61,SP,748,10,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,SHYAM SUNDAR MANDAL,M,42,IND,590,11,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,TALIW ANSARI,M,52,IND,569,12,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,KIRTAN PRASAD SINGH,M,38,IND,506,13,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,PREJESH KUMAR,M,29,IND,489,14,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,HARI PRASAD MAHTO,M,33,IND,484,15,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,ANIL TIWARI,M,28,IND,451,16,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,NAKUL ROY,M,45,IND,441,17,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,UPENDRA MANJHI,M,56,IND,436,18,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,VIVEKANAND KUNWAR,M,32,IND,420,19,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,JAY PRAKASH SINGH,M,55,IND,413,20,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,NILESH KUMAR MISRA,M,32,IND,403,21,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,HIFHUR RAHMAN,M,31,IJP,369,22,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,NOOR HASAN,M,33,SAP,346,23,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,NIRANJAN BHAGAT,M,31,IND,331,24,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,SUNIL CHANDRA MANDAL,M,34,IND,297,25,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,NASIM AKHTAR,M,31,IND,294,26,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,MEHADI HASAN KHA,M,29,IND,285,27,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,RAJENDRA KUMAR JHA,M,28,IND,251,28,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,BALRAM YADAV,M,42,IND,242,29,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,NIRANJAN YADAV,M,28,IND,226,30,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,PREM SHANKAR JHA,M,33,IND,215,31,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,MAHENDRA MANDAL,M,37,IND,163,32,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Godda,GEN,MANOJ KUMAR SINGH,M,36,IND,154,33,239166,136824,57.21,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,ASHOK KUMAR,M,38,BJP,46253,1,242063,138102,57.05,1,BJP
Jharkhand,2005,Godda,Mahagama,GEN,ATAUR RAHMAN SIDDIQUE,M,45,RJD,39825,2,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,ASHOK KUMAR SINGH,M,42,BSP,12885,3,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,PERVEZ HASSAN,M,39,JMM,9160,4,242063,138102,57.05,0,JMM
Jharkhand,2005,Godda,Mahagama,GEN,RAJESH RANJAN,M,37,IND,4669,5,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,ASHOK SAH,M,30,CPM,3843,6,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,VIRENDRA KUMAR SINGH,M,51,IND,3151,7,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,SANJEEV KUMAR,M,29,AJSU,3023,8,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,SURESH PRASAD YADAV,M,55,CPI,2524,9,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,RAJEEV RANJAN BHAGAT,M,30,IND,2205,10,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,ANWARUL HODA,M,52,NCP,1672,11,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,ANISUR RAHMAN,M,45,IND,1574,12,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,RAJEEV LOCHAN PRASAD,M,33,IND,1276,13,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,PRAKASH YADAV,M,28,IND,1073,14,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,ABDULLA KAWI,M,37,IND,882,15,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,SUNIL PRASAD BHAGAT,M,35,IND,872,16,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,PRABHASH SINGH,M,41,IND,811,17,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,EJAJ,M,60,SP,796,18,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,VIJAY KUMAR SINGH,M,56,PTSS,707,19,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,SIKANDAR ANSARI,M,42,IND,500,20,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Godda,Mahagama,GEN,SIRAJUDDIN,M,61,SAP,401,21,242063,138102,57.05,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,ANNAPURNA DEVI,M,38,RJD,46452,1,248912,149251,59.96,1,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,SAJID HUSSAIN,M,51,IND,19998,2,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,LALSA SINGH,M,39,BJP,19805,3,248912,149251,59.96,0,BJP
Jharkhand,2005,Koderma,Kodarma,GEN,ASHOK KUMAR PANDAY,M,58,IND,18185,4,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,GOPAL YADAV,M,53,IND,16605,5,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,BHEEM SAHU,M,36,JMM,10158,6,248912,149251,59.96,0,JMM
Jharkhand,2005,Koderma,Kodarma,GEN,RAMDHAN YADAV,M,38,CPI(ML)(L),2933,7,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,NITESH CHANDRAVANSHI,M,30,SHS,2336,8,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,KRISHNADEV YADAV,M,48,SP,2042,9,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,KRISHNA SINGH,M,35,IND,1963,10,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,BACHCHU PRASAD YADAV,M,60,IND,1883,11,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,POONAM SINGH,M,37,LJP,1719,12,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,RAM KISHUN SINGH,M,45,IND,1601,13,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,ASHISH KUMAR,M,38,IND,1454,14,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,MUKESH KUMAR,M,26,IND,1407,15,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Koderma,Kodarma,GEN,MAHADEO SAO,M,35,IND,710,16,248912,149251,59.96,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkatha,GEN,CHITRANJAN YADAV,M,43,BJP,37052,1,237637,152776,64.29,1,BJP
Jharkhand,2005,Hazaribagh,Barkatha,GEN,DIGAMBAR KUMAR MEHATA,M,40,IND,30129,2,237637,152776,64.29,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkatha,GEN,JANKI PRASAD YADAV,M,41,RJD,25781,3,237637,152776,64.29,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkatha,GEN,KAMAL NAYAN SINGH,M,36,JMM,20006,4,237637,152776,64.29,0,JMM
Jharkhand,2005,Hazaribagh,Barkatha,GEN,BALESHWAR PRASAD,M,37,CPI,11741,5,237637,152776,64.29,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkatha,GEN,JAIDEO CHAUDHARY,M,45,IND,8740,6,237637,152776,64.29,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkatha,GEN,MAHENDRA DAS,M,28,CPI(ML)(L),5592,7,237637,152776,64.29,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkatha,GEN,TUKLAL NAYAK,M,40,IND,4944,8,237637,152776,64.29,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkatha,GEN,ASHOK KUAMR YADAV,M,29,BSP,3525,9,237637,152776,64.29,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkatha,GEN,HEERA LAL SAH,M,68,IND,3373,10,237637,152776,64.29,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkatha,GEN,RAMPRASAD RAM,M,29,IND,1891,11,237637,152776,64.29,0,OTHERS
Jharkhand,2005,Hazaribagh,Barhi,GEN,MANOJ KUMAR YADAV,M,48,INC,58313,1,202742,126613,62.45,1,INC
Jharkhand,2005,Hazaribagh,Barhi,GEN,UMASHANKAR AKELA,M,47,SP,49990,2,202742,126613,62.45,0,OTHERS
Jharkhand,2005,Hazaribagh,Barhi,GEN,KAMTA PRASAD AGRAWAL,M,58,BJP,4525,3,202742,126613,62.45,0,BJP
Jharkhand,2005,Hazaribagh,Barhi,GEN,BASUDEO PASWAN,M,37,BSP,4491,4,202742,126613,62.45,0,OTHERS
Jharkhand,2005,Hazaribagh,Barhi,GEN,RANJIT KUMAR,M,31,IND,2406,5,202742,126613,62.45,0,OTHERS
Jharkhand,2005,Hazaribagh,Barhi,GEN,DEEPAK KUMAR,M,26,IND,1755,6,202742,126613,62.45,0,OTHERS
Jharkhand,2005,Hazaribagh,Barhi,GEN,ABDUL RAZAK ANSARI,M,44,AD,1483,7,202742,126613,62.45,0,OTHERS
Jharkhand,2005,Hazaribagh,Barhi,GEN,BADRI GOPE,M,37,IND,1158,8,202742,126613,62.45,0,OTHERS
Jharkhand,2005,Hazaribagh,Barhi,GEN,NARENDRA KUMAR,M,34,IND,722,9,202742,126613,62.45,0,OTHERS
Jharkhand,2005,Hazaribagh,Barhi,GEN,FAGU RAM,M,45,IND,644,10,202742,126613,62.45,0,OTHERS
Jharkhand,2005,Hazaribagh,Barhi,GEN,DWARIKA SAW,M,48,IND,602,11,202742,126613,62.45,0,OTHERS
Jharkhand,2005,Hazaribagh,Barhi,GEN,PREMCHAND SINGH,M,31,IND,524,12,202742,126613,62.45,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,LOK NATH MAHTO,M,60,BJP,47283,1,275221,162246,58.95,1,BJP
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,YOGENDRA SAW,M,35,INC,30902,2,275221,162246,58.95,0,INC
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,RAMENDRA KUMAR,M,64,CPI,23992,3,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,SHIVLAL MAHTO,M,34,IND,18258,4,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,SANJEEV KUMAR,M,31,JMM,15751,5,275221,162246,58.95,0,JMM
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,PAIRU PRATAP RAM,M,34,CPI(ML)(L),3254,6,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,DARSHAN GANJHU,M,30,BSP,3233,7,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,PURAN RAM SAHU,M,48,AJSU,3118,8,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,PREMCHAND CHOUDHARY,M,53,IND,2696,9,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,MD TAHIR HUSSIAN,M,44,IND,1557,10,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,BALESHWAR MEHTA,M,38,IND,1404,11,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,RAM BILAS KARMALI,M,25,UGDP,1307,12,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,DHANESHWAR MAHTO,M,61,JVC,1280,13,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,JAGTAR SINGH,M,34,IND,1217,14,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,KAMESHWAR MAHTO,M,39,IND,1125,15,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,RAMCHANDRA BHUYAN,M,41,IND,1089,16,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,MAHESHWAR SAHU,M,33,JVD,942,17,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,VIKASH KUMAR JAISAWAL,M,27,IND,908,18,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,YUNUS AHMED ANSARI,M,40,IND,786,19,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,KEDAR SAO,M,35,IND,734,20,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,RAJENDRA PRASAD,M,28,IND,704,21,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Barkagaon,GEN,PRABHU ORAON,M,27,JKP,547,22,275221,162246,58.95,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,CHANDRA PRAKASH CHOUDHARY,M,36,AJSU,51249,1,202025,111636,55.26,1,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,NADRA BAGUM,M,50,CPI,28970,2,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,CHHEDI MAHTO,M,60,JMM,15821,3,202025,111636,55.26,0,JMM
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,SHANKAR CHOUDHARY,M,56,IND,13931,4,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,RAKESH PRASAD,M,44,BJP,13493,5,202025,111636,55.26,0,BJP
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,ARJUN RAM,M,62,IND,7975,6,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,DEVKI NANDAN BEDIYA,M,42,CPI(ML)(L),4822,7,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,SAVITRI CHATURVEDI,M,44,IND,2507,8,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,VIJAY KUMAR MUNDA,M,27,IND,2389,9,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,TOL PAR SALUJA,M,37,RLD,1458,10,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,SURAJ KUMAR KHALKHO,M,28,IND,1432,11,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,BHAWANI PRASAD BAKSHI,M,67,IND,1268,12,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,GOVIND KARMALI,M,35,JD(S),1161,13,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,DALESHWAR PRASAD,M,38,BSP,1123,14,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,GAN PATI RAM,M,43,RLSM,1090,15,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,SUBO DEVI,M,28,IND,1055,16,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,BASANT KUMAR HETMASARIA,M,49,IND,827,17,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Ramgarh,GEN,BIRBAL MAHTO,M,44,IND,662,18,202025,111636,55.26,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,KHIRU MAHTO,M,52,JD(U),33350,1,291800,161448,55.33,1,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,RAM PRAKASH BHAI PATEL,M,32,JMM,23522,2,291800,161448,55.33,0,JMM
Jharkhand,2005,Hazaribagh,Mandu,GEN,PARMESHWAR MAHTO,M,40,CPI(ML)(L),15280,3,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,RAZI AHMAD,M,37,AJSU,14426,4,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,MITHILESH KUMAR SINGH,M,50,MCO,13001,5,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,NARESH PRASAD,M,54,CPI,11303,6,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,CHANDRA NATH BHAI PATEL,M,35,IND,10359,7,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,ABDUL SHAHID SIDDIQUI,M,33,RJD,9712,8,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,MISHRI LAL,M,36,JVD,6637,9,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,SHANKAR SINGH,M,36,IND,4808,10,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,GYANI MAHTO,M,52,IND,4276,11,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,DWARIKA MAHTO,M,64,IND,3236,12,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,RAMESHWAR SAHU,M,48,IND,2935,13,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,PRADEEP PRAJAPATI,M,29,BSP,2765,14,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,PRADYUMAN MAHTO,M,45,IND,1760,15,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,MANOJ PRASAD,M,32,IND,1537,16,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Mandu,GEN,MADAN THAKUR,M,50,IND,1430,17,291800,161448,55.33,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,SAURABH NARAYAN SINGH,M,30,INC,39431,1,270397,151415,56,1,INC
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,BRAJ KISHOR JAISWAL,M,63,IND,36366,2,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,DEO DAYAL,M,68,BJP,27964,3,270397,151415,56,0,BJP
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,GAUTAM SAGAR RANA,M,51,RJD,7516,4,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,ANAMUL HAQUE ANSARI,M,52,IND,5279,5,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,BIRBAL PRASAD MEHTA,M,46,LJP,4000,6,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,VIJAY KISHOR PRASAD,M,39,IND,3623,7,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,YUGESH KUMAR SINGH,M,37,IND,3359,8,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,SUBODH KUMAR SINGH ALIAS SUBODH SINGH SIVGIT,M,38,IND,2421,9,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,MD. EQBAL,M,38,IND,2074,10,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,MANOJ KUMAR,M,35,IND,1421,11,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,SUDAMA KUMAR MEHTA,M,32,IND,1237,12,270397,151415,56,0,OTHERS
