id,year,statename,pcname,candidate,sex,age,PC Type,category,party,symbol,general,postal,total,overelectors,overpolled,electors,rank,polled,win,runner,alliance
3807,1998,UTTAR PRADESH,Machhlishahr,LAL BAHADUR YADAV,M,,GEN,,JD,,,,34887,2.79%,5.00%,1251473,5,698408,0,0,UNITED FRONT
3808,1998,UTTAR PRADESH,Machhlishahr,SHIV PRATAP MISRA (BABA),M,,GEN,,INC,,,,15727,1.26%,2.25%,1251473,6,698408,0,0,CONGRESS
3809,1998,UTTAR PRADESH,Machhlishahr,JAGANNATH VERMA (ADVOCATE),M,,GEN,,IND,,,,3287,0.26%,0.47%,1251473,7,698408,0,0,OTHERS
3810,1998,UTTAR PRADESH,Machhlishahr,UDAI PRATAP,M,,GEN,,IND,,,,1998,0.16%,0.29%,1251473,8,698408,0,0,OTHERS
3811,1998,UTTAR PRADESH,Machhlishahr,DR. MURLI HARIJAN,M,,GEN,,IND,,,,1997,0.16%,0.29%,1251473,9,698408,0,0,OTHERS
3812,1998,UTTAR PRADESH,Machhlishahr,ANANT KUMAR,M,,GEN,,IND,,,,1708,0.14%,0.24%,1251473,10,698408,0,0,OTHERS
3813,1998,UTTAR PRADESH,Machhlishahr,SABHAPATI,M,,GEN,,IND,,,,1340,0.11%,0.19%,1251473,11,698408,0,0,OTHERS
3814,1998,UTTAR PRADESH,Machhlishahr,AMAR KISHAN,M,,GEN,,SLP(L),,,,1321,0.11%,0.19%,1251473,12,698408,0,0,OTHERS
3815,1998,UTTAR PRADESH,Jaunpur,PARAS NATH YADAV,M,,GEN,,SP,,,,226865,17.96%,32.02%,1263162,1,708565,1,0,OTHERS
3816,1998,UTTAR PRADESH,Jaunpur,RAJ KESHAR SINGH,M,,GEN,,BJP,,,,213439,16.90%,30.12%,1263162,2,708565,0,1,NDA
3817,1998,UTTAR PRADESH,Jaunpur,PARAS NATH MAURYA,M,,GEN,,BSP,,,,179942,14.25%,25.40%,1263162,3,708565,0,0,JAN MORCHA
3818,1998,UTTAR PRADESH,Jaunpur,DR. SHIV RAM SINGH CHAUHAN,M,,GEN,,AD,,,,43052,3.41%,6.08%,1263162,4,708565,0,0,OTHERS
3819,1998,UTTAR PRADESH,Jaunpur,ARUN KUMAR SINGH (MUNNA),M,,GEN,,INC,,,,18690,1.48%,2.64%,1263162,5,708565,0,0,CONGRESS
3820,1998,UTTAR PRADESH,Jaunpur,JAI PRAKASH SINGH,M,,GEN,,JD,,,,4414,0.35%,0.62%,1263162,6,708565,0,0,UNITED FRONT
3821,1998,UTTAR PRADESH,Jaunpur,SULTAN IRSHAD IBRAHIM,M,,GEN,,NLP,,,,3653,0.29%,0.52%,1263162,7,708565,0,0,OTHERS
3822,1998,UTTAR PRADESH,Jaunpur,MUMTAJ HUSSAIN ANSARI,M,,GEN,,BKKP,,,,3246,0.26%,0.46%,1263162,8,708565,0,0,OTHERS
3823,1998,UTTAR PRADESH,Jaunpur,HANS RAJ BHARTI,M,,GEN,,IND,,,,2325,0.18%,0.33%,1263162,9,708565,0,0,OTHERS
3824,1998,UTTAR PRADESH,Jaunpur,KAUSHAL KUMAR,M,,GEN,,AJBP,,,,1172,0.09%,0.17%,1263162,10,708565,0,0,OTHERS
3825,1998,UTTAR PRADESH,Jaunpur,AZAD AHMED,M,,GEN,,RJD,,,,1163,0.09%,0.16%,1263162,11,708565,0,0,JAN MORCHA
3826,1998,UTTAR PRADESH,Saidpur,VIJAY,M,,SC,,BJP,,,,231407,17.86%,32.80%,1295938,1,705565,1,0,NDA
3827,1998,UTTAR PRADESH,Saidpur,TOOFANI,M,,SC,,SP,,,,230582,17.79%,32.68%,1295938,2,705565,0,1,OTHERS
3828,1998,UTTAR PRADESH,Saidpur,SHIV BODH RAM,M,,SC,,BSP,,,,196276,15.15%,27.82%,1295938,3,705565,0,0,JAN MORCHA
3829,1998,UTTAR PRADESH,Saidpur,RAMNATH,M,,SC,,INC,,,,20882,1.61%,2.96%,1295938,4,705565,0,0,CONGRESS
3830,1998,UTTAR PRADESH,Saidpur,PREM KUMAR,M,,SC,,AD,,,,7923,0.61%,1.12%,1295938,5,705565,0,0,OTHERS
3831,1998,UTTAR PRADESH,Saidpur,RAJBAHADUR,M,,SC,,JD,,,,3484,0.27%,0.49%,1295938,6,705565,0,0,UNITED FRONT
3832,1998,UTTAR PRADESH,Saidpur,KANHAIYA,M,,SC,,IND,,,,2180,0.17%,0.31%,1295938,7,705565,0,0,OTHERS
3833,1998,UTTAR PRADESH,Saidpur,GAMA,M,,SC,,RJD,,,,2130,0.16%,0.30%,1295938,8,705565,0,0,JAN MORCHA
3834,1998,UTTAR PRADESH,Saidpur,CHANDRASHEKHER,M,,SC,,IND,,,,1841,0.14%,0.26%,1295938,9,705565,0,0,OTHERS
3835,1998,UTTAR PRADESH,Ghazipur,OM PRAKASH,M,,GEN,,SP,,,,265705,20.72%,35.61%,1282487,1,746070,1,0,OTHERS
3836,1998,UTTAR PRADESH,Ghazipur,MANOJ,M,,GEN,,BJP,,,,248532,19.38%,33.31%,1282487,2,746070,0,1,NDA
3837,1998,UTTAR PRADESH,Ghazipur,RAM JANAM,M,,GEN,,BSP,,,,168099,13.11%,22.53%,1282487,3,746070,0,0,JAN MORCHA
3838,1998,UTTAR PRADESH,Ghazipur,JAINULBASHAR,M,,GEN,,INC,,,,28567,2.23%,3.83%,1282487,4,746070,0,0,CONGRESS
3839,1998,UTTAR PRADESH,Ghazipur,VISHWANATH SHASTRI,M,,GEN,,CPI,,,,12598,0.98%,1.69%,1282487,5,746070,0,0,UNITED FRONT
3840,1998,UTTAR PRADESH,Ghazipur,KASHINATH TYAGI,M,,GEN,,IND,,,,4881,0.38%,0.65%,1282487,6,746070,0,0,OTHERS
3841,1998,UTTAR PRADESH,Ghazipur,CHANDRAMA,M,,GEN,,SSD,,,,2541,0.20%,0.34%,1282487,7,746070,0,0,OTHERS
3842,1998,UTTAR PRADESH,Ghazipur,AMBERISH RAI,M,,GEN,,CPI(ML)(L),,,,1944,0.15%,0.26%,1282487,8,746070,0,0,OTHERS
3843,1998,UTTAR PRADESH,Ghazipur,CHANDRA DEO,M,,GEN,,IND,,,,1812,0.14%,0.24%,1282487,9,746070,0,0,OTHERS
3844,1998,UTTAR PRADESH,Ghazipur,PRASIDDHNARAYAN,M,,GEN,,IND,,,,1669,0.13%,0.22%,1282487,10,746070,0,0,OTHERS
3845,1998,UTTAR PRADESH,Ghazipur,VRIJVIHARI,M,,GEN,,IND,,,,478,0.04%,0.06%,1282487,11,746070,0,0,OTHERS
3846,1998,UTTAR PRADESH,Ghazipur,SRIPATI,M,,GEN,,IND,,,,347,0.03%,0.05%,1282487,12,746070,0,0,OTHERS
3847,1998,UTTAR PRADESH,Chandauli,ANAND RATNA MAURYA,M,,GEN,,BJP,,,,227219,16.95%,31.76%,1340169,1,715454,1,0,NDA
3848,1998,UTTAR PRADESH,Chandauli,JAWAHAR LAL JAYASWAL,M,,GEN,,SP,,,,220737,16.47%,30.85%,1340169,2,715454,0,1,OTHERS
3849,1998,UTTAR PRADESH,Chandauli,SHASHI KANT RAJBHAR,M,,GEN,,BSP,,,,189800,14.16%,26.53%,1340169,3,715454,0,0,JAN MORCHA
3850,1998,UTTAR PRADESH,Chandauli,SHYAM LAL YADAV,M,,GEN,,INC,,,,25756,1.92%,3.60%,1340169,4,715454,0,0,CONGRESS
3851,1998,UTTAR PRADESH,Chandauli,KISHOR PRASAD VIND ADHIVAKTA,M,,GEN,,IND,,,,12087,0.90%,1.69%,1340169,5,715454,0,0,OTHERS
3852,1998,UTTAR PRADESH,Chandauli,UMESH CHANDRA MAURYA,M,,GEN,,AD,,,,10532,0.79%,1.47%,1340169,6,715454,0,0,OTHERS
3853,1998,UTTAR PRADESH,Chandauli,AKHILENDRA PRATAP SINGH,M,,GEN,,CPI(ML)(L),,,,7867,0.59%,1.10%,1340169,7,715454,0,0,OTHERS
3854,1998,UTTAR PRADESH,Chandauli,CHANDRA KUMAR,M,,GEN,,IND,,,,2527,0.19%,0.35%,1340169,8,715454,0,0,OTHERS
3855,1998,UTTAR PRADESH,Chandauli,GHAN SHYAM VERMA,M,,GEN,,IND,,,,1836,0.14%,0.26%,1340169,9,715454,0,0,OTHERS
3856,1998,UTTAR PRADESH,Chandauli,MUSAFIR,M,,GEN,,IND,,,,1834,0.14%,0.26%,1340169,10,715454,0,0,OTHERS
3857,1998,UTTAR PRADESH,Chandauli,NARENDA NATH DUBEY ADIG,M,,GEN,,IND,,,,1123,0.08%,0.16%,1340169,11,715454,0,0,OTHERS
3858,1998,UTTAR PRADESH,Chandauli,NEM CHAND,M,,GEN,,IND,,,,1119,0.08%,0.16%,1340169,12,715454,0,0,OTHERS
3859,1998,UTTAR PRADESH,Chandauli,SARAJU,M,,GEN,,IND,,,,525,0.04%,0.07%,1340169,13,715454,0,0,OTHERS
3860,1998,UTTAR PRADESH,Varanasi,SHANKAR PRASAD JAISWAL,M,,GEN,,BJP,,,,277232,19.97%,42.33%,1388212,1,654935,1,0,NDA
3861,1998,UTTAR PRADESH,Varanasi,DEENA NATH SINGH YADAV,M,,GEN,,CPM,,,,125286,9.02%,19.13%,1388212,2,654935,0,1,UNITED FRONT
3862,1998,UTTAR PRADESH,Varanasi,DR. AWDHESH SINGH,M,,GEN,,BSP,,,,101024,7.28%,15.43%,1388212,3,654935,0,0,JAN MORCHA
3863,1998,UTTAR PRADESH,Varanasi,RAJDEV PATEL,M,,GEN,,AD,,,,65529,4.72%,10.01%,1388212,4,654935,0,0,OTHERS
3864,1998,UTTAR PRADESH,Varanasi,DR. RATNAKAR PANDEY,M,,GEN,,INC,,,,64154,4.62%,9.80%,1388212,5,654935,0,0,CONGRESS
3865,1998,UTTAR PRADESH,Varanasi,ASLAM ANSARI,M,,GEN,,IND,,,,3672,0.26%,0.56%,1388212,6,654935,0,0,OTHERS
3866,1998,UTTAR PRADESH,Varanasi,MUNNA,M,,GEN,,IND,,,,1942,0.14%,0.30%,1388212,7,654935,0,0,OTHERS
3867,1998,UTTAR PRADESH,Varanasi,DR. MOIN AHAMAD ANSARI,M,,GEN,,IND,,,,1673,0.12%,0.26%,1388212,8,654935,0,0,OTHERS
3868,1998,UTTAR PRADESH,Varanasi,PANNA LAL SONKAR,M,,GEN,,IND,,,,1134,0.08%,0.17%,1388212,9,654935,0,0,OTHERS
3869,1998,UTTAR PRADESH,Varanasi,SHAMBHU NATH,M,,GEN,,IND,,,,974,0.07%,0.15%,1388212,10,654935,0,0,OTHERS
3870,1998,UTTAR PRADESH,Varanasi,RAJ KUMAR SHARMA,M,,GEN,,IND,,,,971,0.07%,0.15%,1388212,11,654935,0,0,OTHERS
3871,1998,UTTAR PRADESH,Varanasi,RANA SHAH JAYASAWAL,M,,GEN,,IND,,,,832,0.06%,0.13%,1388212,12,654935,0,0,OTHERS
3872,1998,UTTAR PRADESH,Varanasi,GOPAL KRISHNA MISHRA (RAJU MISHRA),M,,GEN,,IND,,,,621,0.04%,0.09%,1388212,13,654935,0,0,OTHERS
3873,1998,UTTAR PRADESH,Robertsganj,RAM SHAKAL,M,,SC,,BJP,,,,261530,18.44%,33.64%,1418258,1,777330,1,0,NDA
3874,1998,UTTAR PRADESH,Robertsganj,HARI PRASAD ALIAS GHAMARI SINGH,M,,SC,,BSP,,,,234787,16.55%,30.20%,1418258,2,777330,0,1,JAN MORCHA
3875,1998,UTTAR PRADESH,Robertsganj,BHAGWATI PRASAD,M,,SC,,SP,,,,165544,11.67%,21.30%,1418258,3,777330,0,0,OTHERS
3876,1998,UTTAR PRADESH,Robertsganj,REETA,F,,SC,,AD,,,,44593,3.14%,5.74%,1418258,4,777330,0,0,OTHERS
3877,1998,UTTAR PRADESH,Robertsganj,RAMPYARE PANIKA,M,,SC,,INC,,,,39084,2.76%,5.03%,1418258,5,777330,0,0,CONGRESS
3878,1998,UTTAR PRADESH,Robertsganj,SAVITA KUMARI,F,,SC,,JD,,,,9499,0.67%,1.22%,1418258,6,777330,0,0,UNITED FRONT
3879,1998,UTTAR PRADESH,Robertsganj,RAM CHANDRA,M,,SC,,GGP,,,,7827,0.55%,1.01%,1418258,7,777330,0,0,OTHERS
3880,1998,UTTAR PRADESH,Robertsganj,CHHOTELAL,M,,SC,,IND,,,,2014,0.14%,0.26%,1418258,8,777330,0,0,OTHERS
3881,1998,UTTAR PRADESH,Mirzapur,VIRENDRA SINGH,M,,GEN,,BJP,,,,346635,25.87%,40.06%,1339838,1,865268,1,0,NDA
3882,1998,UTTAR PRADESH,Mirzapur,PHOOLAN DEVI,F,,GEN,,SP,,,,293858,21.93%,33.96%,1339838,2,865268,0,1,OTHERS
3883,1998,UTTAR PRADESH,Mirzapur,RAMDHANI,M,,GEN,,BSP,,,,162893,12.16%,18.83%,1339838,3,865268,0,0,JAN MORCHA
3884,1998,UTTAR PRADESH,Mirzapur,SHIVJOR,M,,GEN,,AD,,,,14725,1.10%,1.70%,1339838,4,865268,0,0,OTHERS
3885,1998,UTTAR PRADESH,Mirzapur,HADI,M,,GEN,,INC,,,,14182,1.06%,1.64%,1339838,5,865268,0,0,CONGRESS
3886,1998,UTTAR PRADESH,Mirzapur,RESALUDDIN,M,,GEN,,NLP,,,,9082,0.68%,1.05%,1339838,6,865268,0,0,OTHERS
3887,1998,UTTAR PRADESH,Mirzapur,PREM CHAND BIND,M,,GEN,,PMSP,,,,4108,0.31%,0.47%,1339838,7,865268,0,0,OTHERS
3888,1998,UTTAR PRADESH,Mirzapur,JAGDISH,M,,GEN,,IND,,,,2187,0.16%,0.25%,1339838,8,865268,0,0,OTHERS
3889,1998,UTTAR PRADESH,Mirzapur,DASHARATH,M,,GEN,,IND,,,,1561,0.12%,0.18%,1339838,9,865268,0,0,OTHERS
3890,1998,UTTAR PRADESH,Mirzapur,VINOD SHYAM DHR MISHRA,M,,GEN,,BKKGP,,,,1486,0.11%,0.17%,1339838,10,865268,0,0,OTHERS
3891,1998,UTTAR PRADESH,Mirzapur,RAJMANI,M,,GEN,,IND,,,,982,0.07%,0.11%,1339838,11,865268,0,0,OTHERS
3892,1998,UTTAR PRADESH,Mirzapur,SUNITA,F,,GEN,,IND,,,,495,0.04%,0.06%,1339838,12,865268,0,0,OTHERS
3893,1998,UTTAR PRADESH,Phulpur,JANG BAHADUR SINGH PATEL,M,,GEN,,SP,,,,216124,18.23%,31.64%,1185454,1,682970,1,0,OTHERS
3894,1998,UTTAR PRADESH,Phulpur,BENI MADHAV BIND,M,,GEN,,BJP,,,,201604,17.01%,29.52%,1185454,2,682970,0,1,NDA
3895,1998,UTTAR PRADESH,Phulpur,RAM PUJAN PATEL,M,,GEN,,BSP,,,,177556,14.98%,26.00%,1185454,3,682970,0,0,JAN MORCHA
3896,1998,UTTAR PRADESH,Phulpur,DR. SONE LAL PATEL,M,,GEN,,AD,,,,42152,3.56%,6.17%,1185454,4,682970,0,0,OTHERS
3897,1998,UTTAR PRADESH,Phulpur,JAGDISH NARAIN MISRA (J.N. MISRA),M,,GEN,,INC,,,,19382,1.63%,2.84%,1185454,5,682970,0,0,CONGRESS
3898,1998,UTTAR PRADESH,Phulpur,RAMSHANKAR SHUKLA,M,,GEN,,IND,,,,3547,0.30%,0.52%,1185454,6,682970,0,0,OTHERS
3899,1998,UTTAR PRADESH,Phulpur,MANESH KUMAR,M,,GEN,,IND,,,,2595,0.22%,0.38%,1185454,7,682970,0,0,OTHERS
3900,1998,UTTAR PRADESH,Phulpur,MUSHTAQ AHMAD,M,,GEN,,IND,,,,2009,0.17%,0.29%,1185454,8,682970,0,0,OTHERS
3901,1998,UTTAR PRADESH,Phulpur,MUKUND LAL PASI,M,,GEN,,ALD,,,,1772,0.15%,0.26%,1185454,9,682970,0,0,OTHERS
3902,1998,UTTAR PRADESH,Phulpur,GOPI KRISHNA MISHRA,M,,GEN,,AJBP,,,,1576,0.13%,0.23%,1185454,10,682970,0,0,OTHERS
3903,1998,UTTAR PRADESH,Phulpur,JAGDISH PRASAD VIND,M,,GEN,,PMSP,,,,1387,0.12%,0.20%,1185454,11,682970,0,0,OTHERS
3904,1998,UTTAR PRADESH,Phulpur,DR. NIRAJ SINGH YADAV,M,,GEN,,IND,,,,1261,0.11%,0.18%,1185454,12,682970,0,0,OTHERS
3905,1998,UTTAR PRADESH,Phulpur,RAMNATH PRIYADARSHI SUMAN,M,,GEN,,IND,,,,501,0.04%,0.07%,1185454,13,682970,0,0,OTHERS
3906,1998,UTTAR PRADESH,Phulpur,RAM KHELAWAN CHAMAR,M,,GEN,,IND,,,,344,0.03%,0.05%,1185454,14,682970,0,0,OTHERS
3907,1998,UTTAR PRADESH,Allahabad,DR. MURLI MANOHAR JOSHI,M,,GEN,,BJP,,,,265232,18.82%,39.20%,1409229,1,676551,1,0,NDA
3908,1998,UTTAR PRADESH,Allahabad,SHAYAMA CHARAN GUPTA,M,,GEN,,SP,,,,221942,15.75%,32.80%,1409229,2,676551,0,1,OTHERS
3909,1998,UTTAR PRADESH,Allahabad,DR. K.P. SRIVASTAVA,M,,GEN,,BSP,,,,114179,8.10%,16.88%,1409229,3,676551,0,0,JAN MORCHA
3910,1998,UTTAR PRADESH,Allahabad,DAL BAHADUR SINGH,M,,GEN,,INC,,,,29092,2.06%,4.30%,1409229,4,676551,0,0,CONGRESS
3911,1998,UTTAR PRADESH,Allahabad,DR. KAILASH NATH SINGH PATEL,M,,GEN,,AD,,,,22210,1.58%,3.28%,1409229,5,676551,0,0,OTHERS
3912,1998,UTTAR PRADESH,Allahabad,BRIJESH KUMAR,M,,GEN,,IND,,,,2794,0.20%,0.41%,1409229,6,676551,0,0,OTHERS
3913,1998,UTTAR PRADESH,Allahabad,MOHAMMAD AHMAD,M,,GEN,,JD,,,,1949,0.14%,0.29%,1409229,7,676551,0,0,UNITED FRONT
3914,1998,UTTAR PRADESH,Allahabad,PHOOL CHAND,M,,GEN,,IND,,,,1849,0.13%,0.27%,1409229,8,676551,0,0,OTHERS
3915,1998,UTTAR PRADESH,Allahabad,SHOBH NATH,M,,GEN,,IND,,,,1369,0.10%,0.20%,1409229,9,676551,0,0,OTHERS
3916,1998,UTTAR PRADESH,Allahabad,KAMICHCHHA PRASAD,M,,GEN,,ABJS,,,,1166,0.08%,0.17%,1409229,10,676551,0,0,OTHERS
3917,1998,UTTAR PRADESH,Allahabad,JEET LAL YADAV,M,,GEN,,ALD,,,,1137,0.08%,0.17%,1409229,11,676551,0,0,OTHERS
3918,1998,UTTAR PRADESH,Allahabad,RAJENDRA PRATAP SINGH,M,,GEN,,IND,,,,923,0.07%,0.14%,1409229,12,676551,0,0,OTHERS
3919,1998,UTTAR PRADESH,Allahabad,SUDAMA,M,,GEN,,IND,,,,636,0.05%,0.09%,1409229,13,676551,0,0,OTHERS
3920,1998,UTTAR PRADESH,Allahabad,SHANKER LAL KUSHWAHA,M,,GEN,,IND,,,,606,0.04%,0.09%,1409229,14,676551,0,0,OTHERS
3921,1998,UTTAR PRADESH,Allahabad,K.P. MISRA,M,,GEN,,AJBP,,,,577,0.04%,0.09%,1409229,15,676551,0,0,OTHERS
3922,1998,UTTAR PRADESH,Allahabad,RAJIT RAM MISHRA,M,,GEN,,IND,,,,541,0.04%,0.08%,1409229,16,676551,0,0,OTHERS
3923,1998,UTTAR PRADESH,Allahabad,AJAY SINGH,M,,GEN,,IND,,,,539,0.04%,0.08%,1409229,17,676551,0,0,OTHERS
3924,1998,UTTAR PRADESH,Allahabad,PT. RAJESHWAR PRASAD TIWARI,M,,GEN,,IND,,,,522,0.04%,0.08%,1409229,18,676551,0,0,OTHERS
3925,1998,UTTAR PRADESH,Allahabad,SAHID KAMAL ABBAS ALIAS SHAHID MAJDOON,M,,GEN,,RJD,,,,317,0.02%,0.05%,1409229,19,676551,0,0,JAN MORCHA
3926,1998,UTTAR PRADESH,Allahabad,KAMLESH KUMAR,M,,GEN,,IND,,,,314,0.02%,0.05%,1409229,20,676551,0,0,OTHERS
3927,1998,UTTAR PRADESH,Allahabad,AMAR CHANDRA JAISWAL,M,,GEN,,IND,,,,189,0.01%,0.03%,1409229,21,676551,0,0,OTHERS
3928,1998,UTTAR PRADESH,Chail,SHAILENDRA KUMAR,M,,SC,,SP,,,,187049,14.29%,33.38%,1308996,1,560444,1,0,OTHERS
3929,1998,UTTAR PRADESH,Chail,DR. AMRIT LAL BHARTI,M,,SC,,BJP,,,,165703,12.66%,29.57%,1308996,2,560444,0,1,NDA
3930,1998,UTTAR PRADESH,Chail,INDRAJEET SAROJ,M,,SC,,BSP,,,,140457,10.73%,25.06%,1308996,3,560444,0,0,JAN MORCHA
3931,1998,UTTAR PRADESH,Chail,RAM NIHOR RAKESH,M,,SC,,INC,,,,27897,2.13%,4.98%,1308996,4,560444,0,0,CONGRESS
3932,1998,UTTAR PRADESH,Chail,BACHAI LAL PASI,M,,SC,,IND,,,,15896,1.21%,2.84%,1308996,5,560444,0,0,OTHERS
3933,1998,UTTAR PRADESH,Chail,KALI CHARAN,M,,SC,,JD,,,,4331,0.33%,0.77%,1308996,6,560444,0,0,UNITED FRONT
3934,1998,UTTAR PRADESH,Chail,BABOOLAL,M,,SC,,IND,,,,2249,0.17%,0.40%,1308996,7,560444,0,0,OTHERS
3935,1998,UTTAR PRADESH,Chail,RAMSOORAT,M,,SC,,IND,,,,1954,0.15%,0.35%,1308996,8,560444,0,0,OTHERS
3936,1998,UTTAR PRADESH,Chail,RAM SHARAN,M,,SC,,IND,,,,1541,0.12%,0.27%,1308996,9,560444,0,0,OTHERS
3937,1998,UTTAR PRADESH,Chail,DINESH,M,,SC,,IND,,,,1058,0.08%,0.19%,1308996,10,560444,0,0,OTHERS
3938,1998,UTTAR PRADESH,Chail,RAJ KUMAR,M,,SC,,IND,,,,811,0.06%,0.14%,1308996,11,560444,0,0,OTHERS
3939,1998,UTTAR PRADESH,Fatehpur,ASHOK KUMAR PATEL,M,,GEN,,BJP,,,,232131,20.14%,39.02%,1152768,1,594829,1,0,NDA
3940,1998,UTTAR PRADESH,Fatehpur,VISHAMBHAR PRASAD NISHAD,M,,GEN,,BSP,,,,185695,16.11%,31.22%,1152768,2,594829,0,1,JAN MORCHA
3941,1998,UTTAR PRADESH,Fatehpur,DEVENDRA PRATAP SINGH,M,,GEN,,SP,,,,123662,10.73%,20.79%,1152768,3,594829,0,0,OTHERS
3942,1998,UTTAR PRADESH,Fatehpur,VIBHAKAR SHASTRI,M,,GEN,,INC,,,,24688,2.14%,4.15%,1152768,4,594829,0,0,CONGRESS
3943,1998,UTTAR PRADESH,Fatehpur,RAM KRIPAL PRAJPATI,M,,GEN,,AD,,,,12313,1.07%,2.07%,1152768,5,594829,0,0,OTHERS
3944,1998,UTTAR PRADESH,Fatehpur,KRISHNA KUMAR MISRA URF K.K. MISRA,M,,GEN,,JD,,,,5563,0.48%,0.94%,1152768,6,594829,0,0,UNITED FRONT
3945,1998,UTTAR PRADESH,Fatehpur,JAG LAL,M,,GEN,,IND,,,,1631,0.14%,0.27%,1152768,7,594829,0,0,OTHERS
3946,1998,UTTAR PRADESH,Fatehpur,VISHNU DUTT DUBEY,M,,GEN,,AJBP,,,,997,0.09%,0.17%,1152768,8,594829,0,0,OTHERS
3947,1998,UTTAR PRADESH,Banda,RAMESH CHANDRA DWIVEDI,M,,GEN,,BJP,,,,184401,16.36%,32.43%,1127225,1,568613,1,0,NDA
3948,1998,UTTAR PRADESH,Banda,RAMSAJEEWAN,M,,GEN,,BSP,,,,166453,14.77%,29.27%,1127225,2,568613,0,1,JAN MORCHA
3949,1998,UTTAR PRADESH,Banda,SURENDRA PAL VERMA,M,,GEN,,SP,,,,142178,12.61%,25.00%,1127225,3,568613,0,0,OTHERS
3950,1998,UTTAR PRADESH,Banda,DR. BHARAT SINGH,M,,GEN,,AD,,,,20883,1.85%,3.67%,1127225,4,568613,0,0,OTHERS
3951,1998,UTTAR PRADESH,Banda,RAMPRASAD SINGH,M,,GEN,,CPI,,,,12928,1.15%,2.27%,1127225,5,568613,0,0,UNITED FRONT
3952,1998,UTTAR PRADESH,Banda,PRAKASH NARAYAN TRIPATHI (TIKARIYA),M,,GEN,,SHS,,,,12262,1.09%,2.16%,1127225,6,568613,0,0,NDA
3953,1998,UTTAR PRADESH,Banda,SAKET BIHARI,M,,GEN,,INC,,,,11111,0.99%,1.95%,1127225,7,568613,0,0,CONGRESS
3954,1998,UTTAR PRADESH,Banda,RAMESH CHANDRA,M,,GEN,,IND,,,,2384,0.21%,0.42%,1127225,8,568613,0,0,OTHERS
3955,1998,UTTAR PRADESH,Banda,DEBIDAYAL,M,,GEN,,IND,,,,1943,0.17%,0.34%,1127225,9,568613,0,0,OTHERS
3956,1998,UTTAR PRADESH,Banda,SITA RAM,M,,GEN,,IND,,,,1526,0.14%,0.27%,1127225,10,568613,0,0,OTHERS
3957,1998,UTTAR PRADESH,Banda,ANAND YADAV,M,,GEN,,IND,,,,1362,0.12%,0.24%,1127225,11,568613,0,0,OTHERS
3958,1998,UTTAR PRADESH,Banda,RAVI KUMAR SHIVHAREY,M,,GEN,,AJBP,,,,974,0.09%,0.17%,1127225,12,568613,0,0,OTHERS
3959,1998,UTTAR PRADESH,Hamirpur-UP,GANGA CHARAN S/O RAM SWAROOP,M,,GEN,,BJP,,,,201810,19.38%,34.37%,1041426,1,587089,1,0,NDA
3960,1998,UTTAR PRADESH,Hamirpur-UP,RAJNARAIN ALIAS RAJJU MAHARAJ,M,,GEN,,SP,,,,183673,17.64%,31.29%,1041426,2,587089,0,1,OTHERS
3961,1998,UTTAR PRADESH,Hamirpur-UP,DHURAM,M,,GEN,,BSP,,,,147448,14.16%,25.12%,1041426,3,587089,0,0,JAN MORCHA
3962,1998,UTTAR PRADESH,Hamirpur-UP,YUGRAJ,M,,GEN,,INC,,,,29328,2.82%,5.00%,1041426,4,587089,0,0,CONGRESS
3963,1998,UTTAR PRADESH,Hamirpur-UP,PHOOL SINGH KUSHWAHA,M,,GEN,,AD,,,,3603,0.35%,0.61%,1041426,5,587089,0,0,OTHERS
3964,1998,UTTAR PRADESH,Hamirpur-UP,BALADIN,M,,GEN,,IND,,,,2506,0.24%,0.43%,1041426,6,587089,0,0,OTHERS
3965,1998,UTTAR PRADESH,Hamirpur-UP,GIRDHARI LAL,M,,GEN,,IND,,,,2052,0.20%,0.35%,1041426,7,587089,0,0,OTHERS
3966,1998,UTTAR PRADESH,Hamirpur-UP,OM PRAKASH,M,,GEN,,IND,,,,1844,0.18%,0.31%,1041426,8,587089,0,0,OTHERS
3967,1998,UTTAR PRADESH,Hamirpur-UP,GANGA CHARAN S/O MAUJI LAL,M,,GEN,,BKD,,,,1344,0.13%,0.23%,1041426,9,587089,0,0,OTHERS
3968,1998,UTTAR PRADESH,Hamirpur-UP,RAFEEQ,M,,GEN,,IND,,,,1340,0.13%,0.23%,1041426,10,587089,0,0,OTHERS
3969,1998,UTTAR PRADESH,Hamirpur-UP,PRADEEP KUMAR,M,,GEN,,AJBP,,,,897,0.09%,0.15%,1041426,11,587089,0,0,OTHERS
3970,1998,UTTAR PRADESH,Hamirpur-UP,HARGOVIND,M,,GEN,,IND,,,,610,0.06%,0.10%,1041426,12,587089,0,0,OTHERS
3971,1998,UTTAR PRADESH,Jhansi,RAJENDRA AGNIHOTRI,M,,GEN,,BJP,,,,273333,21.06%,34.91%,1298180,1,782854,1,0,NDA
3972,1998,UTTAR PRADESH,Jhansi,HARGOVIND KUSHWAHA,M,,GEN,,SP,,,,222965,17.18%,28.48%,1298180,2,782854,0,1,OTHERS
3973,1998,UTTAR PRADESH,Jhansi,RAM CHANDRA,M,,GEN,,BSP,,,,178307,13.74%,22.78%,1298180,3,782854,0,0,JAN MORCHA
