year,statename,distname,lcname,category,candidate,sex,age,party,total,rank,win,alliance,electors,polled,pollperc
2014,Jharkhand,Dumka,Jarmundi,GEN,VARUN KUMAR,M,51,RJD,2797,13,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Deoghar,Jarmundi,GEN,VARUN KUMAR,M,51,RJD,2797,14,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Dumka,Jarmundi,GEN,PARMANAND RAVIDAS,M,38,IND,2480,15,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Deoghar,Jarmundi,GEN,PARMANAND RAVIDAS,M,38,IND,2480,16,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Dumka,Jarmundi,GEN,CHANDRA SHEKHAR YADAV,M,49,JD(U),2469,17,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Deoghar,Jarmundi,GEN,CHANDRA SHEKHAR YADAV,M,49,JD(U),2469,18,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Dumka,Jarmundi,GEN,BRAJ KISHORE PANDIT,M,44,IND,2440,19,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Deoghar,Jarmundi,GEN,BRAJ KISHORE PANDIT,M,44,IND,2440,20,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Dumka,Jarmundi,GEN,EMANI ANSARI,M,42,BMUP,1590,21,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Deoghar,Jarmundi,GEN,EMANI ANSARI,M,42,BMUP,1590,22,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Dumka,Jarmundi,GEN,UMA KANT RAUT,M,60,IND,1570,23,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Deoghar,Jarmundi,GEN,UMA KANT RAUT,M,60,IND,1570,24,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Dumka,Jarmundi,GEN,SUNIL PRASAD VERMA,M,33,SP,1508,25,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Deoghar,Jarmundi,GEN,SUNIL PRASAD VERMA,M,33,SP,1508,26,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Dumka,Jarmundi,GEN,LAKHPATI MAL,M,26,IND,1136,27,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Deoghar,Jarmundi,GEN,LAKHPATI MAL,M,26,IND,1136,28,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Dumka,Jarmundi,GEN,VIBHISHAN YADAV,M,46,CPI(ML)(L),772,29,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Deoghar,Jarmundi,GEN,VIBHISHAN YADAV,M,46,CPI(ML)(L),772,30,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Dumka,Jarmundi,GEN,UMA KANT MEHRA,M,76,PMS,608,31,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Deoghar,Jarmundi,GEN,UMA KANT MEHRA,M,76,PMS,608,32,0,OTHERS,206926,152592,73.74
2014,Jharkhand,Deoghar,Madhupur,GEN,RAJ PALIWAR,M,45,BJP,74325,1,1,BJP,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,HAZI HUSSAIN ANSARI,M,66,JMM,67441,2,0,JMM,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,SAHIM KHAN,M,44,JVM,25756,3,0,JVM,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,FAIYAJ KAISAR,M,44,INC,8937,4,0,INC,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,MANISH KUMAR,M,27,BSP,3514,5,0,OTHERS,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,None of the Above,NULL,NULL,NOTA,3300,6,0,OTHERS,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,RAJESH TRIPATHI,M,26,IND,2905,7,0,OTHERS,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,RAM PRASAD SINGH,M,64,IND,2828,8,0,OTHERS,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,VIJAY KUMAR SINGH,M,36,IND,2249,9,0,OTHERS,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,DILIP KU YADAV,M,45,AIFB,1836,10,0,OTHERS,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,SUNIL TUDU,M,38,IND,1797,11,0,OTHERS,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,ANIL KUMAR,M,44,IND,1282,12,0,OTHERS,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,GOPAL SHARMA,M,48,IND,1084,13,0,OTHERS,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,RAJEEV RANJAN,M,28,JKP,1072,14,0,OTHERS,280478,199134,71
2014,Jharkhand,Deoghar,Madhupur,GEN,ARUNIMA SINHA,F,39,IND,725,15,0,OTHERS,280478,199134,71
2014,Jharkhand,Jamtara,Sarath,GEN,RANDHIR KUMAR SINGH,M,32,JVM,62717,1,1,JVM,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,RANDHIR KUMAR SINGH,M,32,JVM,62717,2,0,JVM,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,UDAY SHANKAR SINGH,M,59,BJP,48816,3,0,BJP,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,UDAY SHANKAR SINGH,M,59,BJP,48816,4,0,BJP,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,SHASHANK SHEKHAR BHOKTA,M,61,JMM,43013,5,0,JMM,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,SHASHANK SHEKHAR BHOKTA,M,61,JMM,43013,6,0,JMM,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,MD. YUSUF ANSARI,M,49,BSP,9083,7,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,MD. YUSUF ANSARI,M,49,BSP,9083,8,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,None of the Above,NULL,NULL,NOTA,3618,9,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,None of the Above,NULL,NULL,NOTA,3618,10,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,DR. SURAJ MANDAL,M,65,JVD,3583,11,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,DR. SURAJ MANDAL,M,65,JVD,3583,12,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,SURENDAR RAWANI,M,47,RJD,3462,13,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,SURENDAR RAWANI,M,47,RJD,3462,14,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,JIMOLI SOREN,F,40,IND,2509,15,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,JIMOLI SOREN,F,40,IND,2509,16,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,BHANGESHWAR MAHTO,M,56,CPI,1749,17,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,BHANGESHWAR MAHTO,M,56,CPI,1749,18,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,KISHOR  MANDAL,M,31,IND,1637,19,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,KISHOR  MANDAL,M,31,IND,1637,20,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,BALESHWAR PRASAD ROY,M,68,IND,1368,21,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,BALESHWAR PRASAD ROY,M,68,IND,1368,22,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,MUKESH HAJARI,M,27,IND,1304,23,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,MUKESH HAJARI,M,27,IND,1304,24,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,AKBAR ALI,M,55,IND,840,25,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,AKBAR ALI,M,55,IND,840,26,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,ABIR MIYAN,M,32,SP,827,27,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,ABIR MIYAN,M,32,SP,827,28,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,GAJALA PERVEEN,F,41,BMUP,648,29,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,GAJALA PERVEEN,F,41,BMUP,648,30,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Jamtara,Sarath,GEN,IMRAN ANSARI,M,49,SAP,482,31,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Sarath,GEN,IMRAN ANSARI,M,49,SAP,482,32,0,OTHERS,241885,185682,76.76
2014,Jharkhand,Deoghar,Deoghar,SC,NARAYAN DAS,M,48,BJP,92022,1,1,BJP,335691,217504,64.79
2014,Jharkhand,Deoghar,Deoghar,SC,SURESH PASWAN,M,49,RJD,46870,2,0,OTHERS,335691,217504,64.79
2014,Jharkhand,Deoghar,Deoghar,SC,NIRMALA BHARTI,F,33,JMM,23459,3,0,JMM,335691,217504,64.79
2014,Jharkhand,Deoghar,Deoghar,SC,SANTOSH PASWAN,M,41,JVM,17289,4,0,JVM,335691,217504,64.79
2014,Jharkhand,Deoghar,Deoghar,SC,BAJARANGI MAHATHA,M,30,IND,16859,5,0,OTHERS,335691,217504,64.79
2014,Jharkhand,Deoghar,Deoghar,SC,None of the Above,NULL,NULL,NOTA,5761,6,0,OTHERS,335691,217504,64.79
2014,Jharkhand,Deoghar,Deoghar,SC,MOHAN KUMAR,M,38,IND,2762,7,0,OTHERS,335691,217504,64.79
2014,Jharkhand,Deoghar,Deoghar,SC,MANOJ PRASAD TURI,M,30,BMUP,2370,8,0,OTHERS,335691,217504,64.79
2014,Jharkhand,Deoghar,Deoghar,SC,BRIJ BHUSHAN RAM,M,44,SAP,2182,9,0,OTHERS,335691,217504,64.79
2014,Jharkhand,Deoghar,Deoghar,SC,RAJESH KUMAR DAS,M,36,BSP,2065,10,0,OTHERS,335691,217504,64.79
2014,Jharkhand,Deoghar,Deoghar,SC,NAKUL SINGH,M,49,CPI(ML)(L),1841,11,0,OTHERS,335691,217504,64.79
2014,Jharkhand,Deoghar,Deoghar,SC,DEVENDRA PASWAN,M,60,IND,1831,12,0,OTHERS,335691,217504,64.79
2014,Jharkhand,Deoghar,Deoghar,SC,JAY PRAKASH DAS,M,25,PMS,1643,13,0,OTHERS,335691,217504,64.79
2014,Jharkhand,Dumka,Poreyahat,GEN,PRADIP YADAV,M,48,JVM,64036,1,1,JVM,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,PRADIP YADAV,M,48,JVM,64036,2,0,JVM,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,DEVENDRANATH SINGH,M,51,BJP,52878,3,0,BJP,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,DEVENDRANATH SINGH,M,51,BJP,52878,4,0,BJP,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,ASHOK KUMAR,M,46,JMM,44737,5,0,JMM,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,ASHOK KUMAR,M,46,JMM,44737,6,0,JMM,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,NEEBHA JAISWAL,F,45,BSP,4314,7,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,NEEBHA JAISWAL,F,45,BSP,4314,8,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,None of the Above,NULL,NULL,NOTA,3210,9,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,None of the Above,NULL,NULL,NOTA,3210,10,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,DIVYANDU SHEKHAR,M,29,IND,2473,11,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,DIVYANDU SHEKHAR,M,29,IND,2473,12,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,KISHOR KISKU,M,46,IND,2039,13,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,KISHOR KISKU,M,46,IND,2039,14,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,DINESH MANDAL,M,30,IND,1402,15,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,DINESH MANDAL,M,30,IND,1402,16,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,SANJAY KUMAR SINGH,M,35,RJD,1362,17,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,SANJAY KUMAR SINGH,M,35,RJD,1362,18,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,TAHARIM ANSARI,M,41,SAP,1008,19,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,TAHARIM ANSARI,M,41,SAP,1008,20,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,UMESH MISHRA,M,31,IND,866,21,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,UMESH MISHRA,M,31,IND,866,22,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,MD. ALAM,M,32,IND,760,23,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,MD. ALAM,M,32,IND,760,24,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,SANJAY KUMAR SINHA,M,41,AAMP,721,25,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,SANJAY KUMAR SINHA,M,41,AAMP,721,26,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Dumka,Poreyahat,GEN,MOTI LAL BHAGAT,M,61,CPI(ML)(L),504,27,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Godda,Poreyahat,GEN,MOTI LAL BHAGAT,M,61,CPI(ML)(L),504,28,0,OTHERS,263155,180315,68.52
2014,Jharkhand,Godda,Godda,GEN,RAGHU NANDAN MANDAL,M,58,BJP,87158,1,1,BJP,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,SANJAY PRASAD YADAV,M,42,RJD,52672,2,0,OTHERS,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,RAJESH KUMAR SAH,M,46,JMM,17329,3,0,JMM,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,SANJEEV ANAND,M,42,JVM,6994,4,0,JVM,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,None of the Above,NULL,NULL,NOTA,2889,5,0,OTHERS,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,BINDESHWARI PRASAD SAH,M,67,IND,2678,6,0,OTHERS,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,HASINA ANSARI,F,62,IND,1660,7,0,OTHERS,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,VIVEKA NAND MISHRA,M,39,BSP,1346,8,0,OTHERS,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,ARBIND RAMDAS,M,62,IND,1161,9,0,OTHERS,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,MANOJ KUMAR,M,39,CPI(ML)(L),1150,10,0,OTHERS,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,HEM KANT THAKUR,M,60,IND,1101,11,0,OTHERS,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,RAMDEV RAY,M,54,IND,1089,12,0,OTHERS,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,NIRANJAN PRASAD YADAV,M,38,IND,743,13,0,OTHERS,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,UMESH MAHTO,M,27,MCO,513,14,0,OTHERS,270793,178980,66.09
2014,Jharkhand,Godda,Godda,GEN,KIRANI MANJHI,M,36,BMUP,433,15,0,OTHERS,270793,178980,66.09
2014,Jharkhand,Godda,Mahagama,GEN,ASHOK KUMAR,M,49,BJP,70635,1,1,BJP,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,SHAHID IQBAL,M,48,JVM,39075,2,0,JVM,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,RAJESH RANJAN,M,46,INC,18355,3,0,INC,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,SURENDRA MOHAN KESHRI,M,37,JMM,13770,4,0,JMM,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,ASHOK SAH,M,39,CPM,10998,5,0,OTHERS,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,JAWAHARLAL YADAV,M,36,BSP,8806,6,0,OTHERS,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,SUDAMA KUMAR SINGH,M,29,IND,5044,7,0,OTHERS,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,MD. YAHYA SIDDIQUE,M,34,NCP,4008,8,0,OTHERS,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,None of the Above,NULL,NULL,NOTA,2892,9,0,OTHERS,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,SARYU PRASAD PANJIYARA,M,46,SHS,1768,10,0,OTHERS,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,PAPPU JAYASAVAL,M,43,IND,1506,11,0,OTHERS,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,MD. ABDUL JABBAR,M,41,JJKM,824,12,0,OTHERS,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,MD. LUKMAN SIDDIKI,M,40,SAP,732,13,0,OTHERS,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,KURBAN ALI KASMI,M,43,BMUP,731,14,0,OTHERS,275642,180359,65.43
2014,Jharkhand,Godda,Mahagama,GEN,TAHIR ANSARI,M,50,IND,686,15,0,OTHERS,275642,180359,65.43
2014,Jharkhand,Kodarma,Kodarma,GEN,DR. NEERA YADAV,F,43,BJP,84874,1,1,BJP,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,ANNAPURNA DEVI,F,46,RJD,71349,2,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,BHIM SAHU,M,43,JVM,10629,3,0,JVM,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,SIKANDER DHOBI,M,33,IND,5628,4,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,GOPAL YADAV,M,60,SP,3947,5,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,MOHAMMAD DANISH,M,30,IND,3874,6,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,None of the Above,NULL,NULL,NOTA,2911,7,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,RAVINDRA KUMAR SHANDILYA,M,38,JMM,2898,8,0,JMM,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,SAYEED NASIM,M,31,BSP,2832,9,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,RAMDHAN YADAV,M,40,CPI(ML)(L),2420,10,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,CHANDRADEO YADAV,M,40,IND,1813,11,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,WASIF BAKHTAWAR KHAN,M,46,BMUP,973,12,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,ASHOK PANDEY,M,38,IND,963,13,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,EVI KUMAR,M,34,IND,962,14,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,YOGENDRA RAM,M,39,ABJS,651,15,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,SHAILENDRA KUMAR SINGH,M,31,SWRP,634,16,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Kodarma,GEN,MANOJ KUMAR JHUNNU,M,43,SAP,576,17,0,OTHERS,300276,197978,65.93
2014,Jharkhand,Kodarma,Barkatha,GEN,JANKI PRASAD YADAV,M,51,JVM,63336,1,1,JVM,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,JANKI PRASAD YADAV,M,51,JVM,63336,2,0,JVM,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,AMIT KUMAR YADAV,M,31,BJP,55129,3,0,BJP,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,AMIT KUMAR YADAV,M,31,BJP,55129,4,0,BJP,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,DIGAMBER KUMAR MEHTA,M,47,JMM,19282,5,0,JMM,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,DIGAMBER KUMAR MEHTA,M,47,JMM,19282,6,0,JMM,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,BATESHWER PD. MEHTA,M,56,JD(U),17183,7,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,BATESHWER PD. MEHTA,M,56,JD(U),17183,8,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,MOHAMMAD ASRAF ANSARI,M,42,NCP,8101,9,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,MOHAMMAD ASRAF ANSARI,M,42,NCP,8101,10,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,MAHADEO RAM,M,45,CPI,6651,11,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,MAHADEO RAM,M,45,CPI,6651,12,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,RAJENDRA PRASAD,M,39,JKP,6592,13,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,RAJENDRA PRASAD,M,39,JKP,6592,14,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,None of the Above,NULL,NULL,NOTA,5140,15,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,None of the Above,NULL,NULL,NOTA,5140,16,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,ALAKHDEO SINGH,M,30,SP,2964,17,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,ALAKHDEO SINGH,M,30,SP,2964,18,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,SUKHDEO YADAV,M,54,IND,2683,19,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,SUKHDEO YADAV,M,54,IND,2683,20,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,SHYAM DEO YADAV,M,38,CPI(ML)(L),2671,21,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,SHYAM DEO YADAV,M,38,CPI(ML)(L),2671,22,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,MUNSHI PRASAD MANJHI,M,25,IND,2109,23,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,MUNSHI PRASAD MANJHI,M,25,IND,2109,24,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,TUKLAL NAYAK,M,54,IND,1963,25,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,TUKLAL NAYAK,M,54,IND,1963,26,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Kodarma,Barkatha,GEN,SANJAY KUMAR,M,25,BSP,912,27,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Hazaribagh,Barkatha,GEN,SANJAY KUMAR,M,25,BSP,912,28,0,OTHERS,301890,194801,64.53
2014,Jharkhand,Kodarma,Barhi,GEN,MANOJ KUMAR YADAV,M,53,INC,57818,1,1,INC,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,MANOJ KUMAR YADAV,M,53,INC,57818,2,0,INC,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,UMASHANKAR AKELA,M,56,BJP,50733,3,0,BJP,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,UMASHANKAR AKELA,M,56,BJP,50733,4,0,BJP,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,SABI DEVI,F,25,JMM,39255,5,0,JMM,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,SABI DEVI,F,25,JMM,39255,6,0,JMM,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,YOGENDRA PRATAP,M,36,JVM,5857,7,0,JVM,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,YOGENDRA PRATAP,M,36,JVM,5857,8,0,JVM,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,None of the Above,NULL,NULL,NOTA,3629,9,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,None of the Above,NULL,NULL,NOTA,3629,10,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,MANJU GAUTAM,F,47,CPI,3412,11,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,MANJU GAUTAM,F,47,CPI,3412,12,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,BASUDEO PASWAN,M,44,IND,3087,13,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,BASUDEO PASWAN,M,44,IND,3087,14,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,SANTOSH RAVIDAS,M,34,BSP,2918,15,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,SANTOSH RAVIDAS,M,34,BSP,2918,16,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,RAJENDRA RAJAK,M,43,IND,1362,17,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,RAJENDRA RAJAK,M,43,IND,1362,18,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,RANJIT KUMAR,M,31,CPI(ML)(L),1357,19,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,RANJIT KUMAR,M,31,CPI(ML)(L),1357,20,0,OTHERS,262939,174503,66.37
